ngrama,n_palabras,intervenciones,reuniones,apariciones,tfidf_medio,df_hawkish,tasa_hawkish,df_dovish,tasa_dovish,df_neutral,tasa_neutral,asociacion_hawkish,asociacion_dovish
lo mismo,2,19,13,20,0.002002790130971576,3,0.07291666666666667,2,0.06097560975609756,14,0.0306553911205074,1.1808133175850488,0.8574608863527667
los que,2,19,14,24,0.0020949512583139096,3,0.07291666666666667,3,0.08536585365853659,13,0.02854122621564482,1.1808133175850488,1.4277766111095218
los senores,2,19,17,19,0.0032390144612280745,1,0.03125,4,0.10975609756097561,14,0.0306553911205074,-0.20663835002189573,1.880544499465808
los senores consejeros,3,19,17,19,0.0032390144612280745,1,0.03125,4,0.10975609756097561,14,0.0306553911205074,-0.20663835002189573,1.880544499465808
macroeconomico senor,2,19,15,20,0.002887209040083486,0,0.010416666666666666,0,0.012195121951219513,19,0.0412262156448203,-1.8675497039763505,-1.6205864104518772
mantencion de la tasa,4,19,10,24,0.0014161932947263584,9,0.19791666666666666,4,0.10975609756097561,6,0.013742071881606765,3.273462605550723,1.880544499465808
materias primas,2,19,16,22,0.0013682626351662966,5,0.11458333333333333,4,0.10975609756097561,10,0.022198731501057084,2.019303138395623,1.880544499465808
mediados,1,19,14,25,0.0016592902893284146,0,0.010416666666666666,3,0.08536585365853659,16,0.03488372093023256,-1.8675497039763505,1.4277766111095218
mineria,1,19,11,29,0.001669951169741104,2,0.052083333333333336,1,0.036585365853658534,16,0.03488372093023256,0.6104975928282939,0.04032494350257724
modo,1,19,12,23,0.0016081061510175019,4,0.09375,0,0.012195121951219513,15,0.03276955602536998,1.633581205941335,-1.6205864104518772
monetarios,1,19,12,22,0.0014182867748935965,7,0.15625,1,0.036585365853658534,11,0.024312896405919663,2.6808869207196917,0.04032494350257724
nuevos,1,19,16,21,0.0018125856027639674,4,0.09375,2,0.06097560975609756,13,0.02854122621564482,1.633581205941335,0.8574608863527667
para este ano,3,19,14,24,0.0016907848090069802,2,0.052083333333333336,4,0.10975609756097561,13,0.02854122621564482,0.6104975928282939,1.880544499465808
pausada,1,19,4,23,0.0016438808567359477,13,0.28125,4,0.10975609756097561,2,0.005285412262156448,4.472300298908275,1.880544499465808
politica monetaria que,3,19,17,19,0.0015863537765400094,8,0.17708333333333334,0,0.012195121951219513,11,0.024312896405919663,2.9817534000792247,-1.6205864104518772
proyectado en,2,19,13,23,0.0012031965574419365,9,0.19791666666666666,0,0.012195121951219513,10,0.022198731501057084,3.273462605550723,-1.6205864104518772
que a su,3,19,17,21,0.00205554414516098,5,0.11458333333333333,3,0.08536585365853659,11,0.024312896405919663,2.019303138395623,1.4277766111095218
que como,2,19,13,20,0.0013081614212809745,10,0.21875,2,0.06097560975609756,7,0.015856236786469344,3.562242424221073,0.8574608863527667
que en este,3,19,13,19,0.0018228476823773435,4,0.09375,6,0.15853658536585366,9,0.0200845665961945,1.633581205941335,2.6103680243879945
que las expectativas de,4,19,17,22,0.0012432327005422537,4,0.09375,5,0.13414634146341464,10,0.022198731501057084,1.633581205941335,2.266266431920096
que presente,2,19,15,19,0.003321232350238849,0,0.010416666666666666,0,0.012195121951219513,19,0.0412262156448203,-1.8675497039763505,-1.6205864104518772
que ver,2,19,10,21,0.0025048682277383954,2,0.052083333333333336,4,0.10975609756097561,13,0.02854122621564482,0.6104975928282939,1.880544499465808
se espera,2,19,14,24,0.001498111769877143,4,0.09375,3,0.08536585365853659,12,0.026427061310782242,1.633581205941335,1.4277766111095218
segunda,1,19,10,26,0.0013423031685327767,7,0.15625,5,0.13414634146341464,7,0.015856236786469344,2.6808869207196917,2.266266431920096
semana,1,19,9,21,0.002628677305807489,6,0.13541666666666666,0,0.012195121951219513,13,0.02854122621564482,2.3634047308635213,-1.6205864104518772
senor jorge,2,19,11,21,0.0032308295516005527,3,0.07291666666666667,3,0.08536585365853659,13,0.02854122621564482,1.1808133175850488,1.4277766111095218
senores,1,19,17,19,0.0032390144612280745,1,0.03125,4,0.10975609756097561,14,0.0306553911205074,-0.20663835002189573,1.880544499465808
senores consejeros,2,19,17,19,0.0032390144612280745,1,0.03125,4,0.10975609756097561,14,0.0306553911205074,-0.20663835002189573,1.880544499465808
sentido que,2,19,12,19,0.002235705166370792,2,0.052083333333333336,3,0.08536585365853659,14,0.0306553911205074,0.6104975928282939,1.4277766111095218
siguen siendo,2,19,14,20,0.0015217528181595617,3,0.07291666666666667,2,0.06097560975609756,14,0.0306553911205074,1.1808133175850488,0.8574608863527667
sobre lo,2,19,13,24,0.001293543035876265,6,0.13541666666666666,0,0.012195121951219513,13,0.02854122621564482,2.3634047308635213,-1.6205864104518772
subir la,2,19,13,26,0.001783289259126969,12,0.2604166666666667,3,0.08536585365853659,4,0.009513742071881607,4.154818109052104,1.4277766111095218
suma,1,19,17,21,0.0013251787894770094,5,0.11458333333333333,4,0.10975609756097561,10,0.022198731501057084,2.019303138395623,1.880544499465808
tasas de crecimiento,3,19,13,28,0.001620616704486098,2,0.052083333333333336,2,0.06097560975609756,15,0.03276955602536998,0.6104975928282939,0.8574608863527667
tiene un,2,19,12,20,0.0023810299051709952,5,0.11458333333333333,0,0.012195121951219513,14,0.0306553911205074,2.019303138395623,-1.6205864104518772
torno a 3,3,19,16,22,0.0011143668357048858,8,0.17708333333333334,4,0.10975609756097561,7,0.015856236786469344,2.9817534000792247,1.880544499465808
torno al,2,19,13,23,0.0015690672910303137,6,0.13541666666666666,7,0.18292682926829268,6,0.013742071881606765,2.3634047308635213,2.9278502142441645
total,1,19,15,26,0.0014082309167702085,3,0.07291666666666667,1,0.036585365853658534,15,0.03276955602536998,1.1808133175850488,0.04032494350257724
un punto,2,19,10,23,0.0025147037404685004,2,0.052083333333333336,3,0.08536585365853659,14,0.0306553911205074,0.6104975928282939,1.4277766111095218
una situacion,2,19,15,21,0.0017074522811834734,4,0.09375,4,0.10975609756097561,11,0.024312896405919663,1.633581205941335,1.880544499465808
us,1,19,11,51,0.0020352745126702336,2,0.052083333333333336,2,0.06097560975609756,15,0.03276955602536998,0.6104975928282939,0.8574608863527667
y que la,3,19,17,22,0.0012970600364809,6,0.13541666666666666,4,0.10975609756097561,9,0.0200845665961945,2.3634047308635213,1.880544499465808
13,1,18,12,21,0.0031389827615382463,1,0.03125,0,0.012195121951219513,17,0.03699788583509514,-0.1264680013379123,-1.5446375572185789
5 anual,2,18,13,25,0.0016408112927118583,3,0.07291666666666667,1,0.036585365853658534,14,0.0306553911205074,1.2710111265566268,0.12049529218656048
agregados,1,18,11,21,0.0013946187353816213,6,0.13541666666666666,1,0.036585365853658534,11,0.024312896405919663,2.474436043252265,0.12049529218656048
al gerente de division,4,18,17,18,0.0034053813354382187,0,0.010416666666666666,0,0.012195121951219513,18,0.039112050739957716,-1.7916008507430519,-1.5446375572185789
anteriormente,1,18,15,20,0.0014291976531541082,5,0.11458333333333333,4,0.10975609756097561,9,0.0200845665961945,2.1223966313597264,1.9767598147251109
aumentar la tasa,3,18,8,33,0.0018070349467117063,12,0.2604166666666667,2,0.06097560975609756,4,0.009513742071881607,4.361268986519531,0.9423497839392797
aumento del,2,18,9,20,0.0013236452874308162,6,0.13541666666666666,1,0.036585365853658534,11,0.024312896405919663,2.474436043252265,0.12049529218656048
base de,2,18,11,22,0.0014111093959393163,6,0.13541666666666666,0,0.012195121951219513,12,0.026427061310782242,2.474436043252265,-1.5446375572185789
brasil,1,18,12,21,0.001972610956153143,0,0.010416666666666666,1,0.036585365853658534,17,0.03699788583509514,-1.7916008507430519,0.12049529218656048
caracter,1,18,13,20,0.0017187348158940444,4,0.09375,1,0.036585365853658534,13,0.02854122621564482,1.729796521200638,0.12049529218656048
comentario,1,18,7,21,0.003218660928735387,2,0.052083333333333336,0,0.012195121951219513,16,0.03488372093023256,0.6953864904148068,-1.5446375572185789
con respecto a,3,18,15,21,0.0015142565997133671,2,0.052083333333333336,1,0.036585365853658534,15,0.03276955602536998,0.6953864904148068,0.12049529218656048
con su,2,18,14,18,0.0012308744509572109,1,0.03125,3,0.08536585365853659,14,0.0306553911205074,-0.1264680013379123,1.5179744200810996
consumo privado,2,18,13,20,0.0011483040268884916,2,0.052083333333333336,2,0.06097560975609756,14,0.0306553911205074,0.6953864904148068,0.9423497839392797
convergencia,1,18,12,26,0.0013154896919263502,3,0.07291666666666667,5,0.13414634146341464,10,0.022198731501057084,1.2710111265566268,2.3693599248841997
costo de,2,18,14,21,0.0012809702851060013,3,0.07291666666666667,3,0.08536585365853659,12,0.026427061310782242,1.2710111265566268,1.5179744200810996
crecimiento en,2,18,14,23,0.0014391794212032947,2,0.052083333333333336,5,0.13414634146341464,11,0.024312896405919663,0.6953864904148068,2.3693599248841997
cuales,1,18,13,19,0.0017694857035864214,2,0.052083333333333336,5,0.13414634146341464,11,0.024312896405919663,0.6953864904148068,2.3693599248841997
dan cuenta de,3,18,14,24,0.001245491873885393,5,0.11458333333333333,4,0.10975609756097561,9,0.0200845665961945,2.1223966313597264,1.9767598147251109
dato,1,18,11,23,0.0019594565169584258,1,0.03125,0,0.012195121951219513,17,0.03699788583509514,-0.1264680013379123,-1.5446375572185789
de bienes de,3,18,13,30,0.0015137191798335681,2,0.052083333333333336,1,0.036585365853658534,15,0.03276955602536998,0.6953864904148068,0.12049529218656048
de demanda,2,18,15,20,0.0015374958643829607,2,0.052083333333333336,2,0.06097560975609756,14,0.0306553911205074,0.6953864904148068,0.9423497839392797
de oferta,2,18,12,29,0.001968892720393437,5,0.11458333333333333,0,0.012195121951219513,13,0.02854122621564482,2.1223966313597264,-1.5446375572185789
de opciones,2,18,13,23,0.0013958527784625214,4,0.09375,8,0.2073170731707317,6,0.013742071881606765,1.729796521200638,3.35996122688195
de que la,3,18,9,18,0.00177677502026138,3,0.07291666666666667,4,0.10975609756097561,11,0.024312896405919663,1.2710111265566268,1.9767598147251109
de que se,3,18,15,18,0.0015799341538940339,2,0.052083333333333336,2,0.06097560975609756,14,0.0306553911205074,0.6953864904148068,0.9423497839392797
de todas,2,18,14,19,0.0019060731694871672,3,0.07291666666666667,2,0.06097560975609756,13,0.02854122621564482,1.2710111265566268,0.9423497839392797
debil,1,18,12,23,0.001669189234989679,3,0.07291666666666667,1,0.036585365853658534,14,0.0306553911205074,1.2710111265566268,0.12049529218656048
del ano pasado,3,18,9,22,0.001712215328947607,1,0.03125,2,0.06097560975609756,15,0.03276955602536998,-0.1264680013379123,0.9423497839392797
del dolar,2,18,13,22,0.0016146763787443603,1,0.03125,1,0.036585365853658534,16,0.03488372093023256,-0.1264680013379123,0.12049529218656048
del gasto,2,18,10,24,0.0017273805158590694,1,0.03125,1,0.036585365853658534,16,0.03488372093023256,-0.1264680013379123,0.12049529218656048
del informe de,3,18,4,34,0.001829886572902725,4,0.09375,0,0.012195121951219513,14,0.0306553911205074,1.729796521200638,-1.5446375572185789
desaceleracion de la,3,18,12,19,0.0017614668302756253,1,0.03125,5,0.13414634146341464,12,0.026427061310782242,-0.1264680013379123,2.3693599248841997
ejemplo,1,18,14,22,0.002175914940516514,3,0.07291666666666667,1,0.036585365853658534,14,0.0306553911205074,1.2710111265566268,0.12049529218656048
el caso del,3,18,15,24,0.0019141138232786471,0,0.010416666666666666,1,0.036585365853658534,17,0.03699788583509514,-1.7916008507430519,0.12049529218656048
el mayor,2,18,9,22,0.0012241929038129943,7,0.15625,2,0.06097560975609756,9,0.0200845665961945,2.801181154437404,0.9423497839392797
el panorama,2,18,12,22,0.001458555419884505,6,0.13541666666666666,2,0.06097560975609756,10,0.022198731501057084,2.474436043252265,0.9423497839392797
el plano,2,18,17,22,0.0013301043450411705,5,0.11458333333333333,9,0.23170731707317074,4,0.009513742071881607,2.1223966313597264,3.664815808410371
el presidente senor vittorio,4,18,9,21,0.003829965290098708,3,0.07291666666666667,1,0.036585365853658534,14,0.0306553911205074,1.2710111265566268,0.12049529218656048
el punto,2,18,13,20,0.001699332340467988,5,0.11458333333333333,2,0.06097560975609756,11,0.024312896405919663,2.1223966313597264,0.9423497839392797
el sesgo,2,18,12,22,0.0012255480034512516,7,0.15625,8,0.2073170731707317,3,0.007399577167019027,2.801181154437404,3.35996122688195
elevadas,1,18,10,20,0.0012881566463600164,5,0.11458333333333333,0,0.012195121951219513,13,0.02854122621564482,2.1223966313597264,-1.5446375572185789
ellos,1,18,14,19,0.001975969824736236,1,0.03125,1,0.036585365853658534,16,0.03488372093023256,-0.1264680013379123,0.12049529218656048
en el plano,3,18,17,22,0.0013301043450411705,5,0.11458333333333333,9,0.23170731707317074,4,0.009513742071881607,2.1223966313597264,3.664815808410371
en el ultimo mes,4,18,12,21,0.0011961159268260473,2,0.052083333333333336,5,0.13414634146341464,11,0.024312896405919663,0.6953864904148068,2.3693599248841997
en las ultimas semanas,4,18,13,23,0.0014895177564615899,2,0.052083333333333336,2,0.06097560975609756,14,0.0306553911205074,0.6953864904148068,0.9423497839392797
en los meses,3,18,16,19,0.0013378384543724002,6,0.13541666666666666,3,0.08536585365853659,9,0.0200845665961945,2.474436043252265,1.5179744200810996
en sus,2,18,12,20,0.0016186509109605768,3,0.07291666666666667,1,0.036585365853658534,14,0.0306553911205074,1.2710111265566268,0.12049529218656048
es coherente,2,18,12,23,0.0015869448898821047,5,0.11458333333333333,3,0.08536585365853659,10,0.022198731501057084,2.1223966313597264,1.5179744200810996
escenario base del,3,18,10,29,0.0013137412082313948,7,0.15625,0,0.012195121951219513,11,0.024312896405919663,2.801181154437404,-1.5446375572185789
expuesto,1,18,14,21,0.0022210550515664933,4,0.09375,5,0.13414634146341464,9,0.0200845665961945,1.729796521200638,2.3693599248841997
federal,1,18,18,22,0.0017023019667522696,2,0.052083333333333336,2,0.06097560975609756,14,0.0306553911205074,0.6953864904148068,0.9423497839392797
fija,1,18,10,20,0.0019420297909839125,1,0.03125,3,0.08536585365853659,14,0.0306553911205074,-0.1264680013379123,1.5179744200810996
fondo,1,18,14,24,0.00273219861009245,0,0.010416666666666666,3,0.08536585365853659,15,0.03276955602536998,-1.7916008507430519,1.5179744200810996
frente a,2,18,14,22,0.0016916139782185311,2,0.052083333333333336,6,0.15853658536585366,10,0.022198731501057084,0.6953864904148068,2.7213993367767384
gasolina,1,18,15,24,0.0017266641286423283,4,0.09375,2,0.06097560975609756,12,0.026427061310782242,1.729796521200638,0.9423497839392797
grado de,2,18,15,28,0.0015998187698558217,2,0.052083333333333336,4,0.10975609756097561,12,0.026427061310782242,0.6953864904148068,1.9767598147251109
grandes,1,18,13,22,0.001987594330900372,2,0.052083333333333336,2,0.06097560975609756,14,0.0306553911205074,0.6953864904148068,0.9423497839392797
hay una,2,18,14,19,0.002207591465376495,1,0.03125,3,0.08536585365853659,14,0.0306553911205074,-0.1264680013379123,1.5179744200810996
igual que,2,18,15,19,0.001209729397346668,2,0.052083333333333336,6,0.15853658536585366,10,0.022198731501057084,0.6953864904148068,2.7213993367767384
impulso monetario,2,18,11,20,0.001333741930977705,13,0.28125,1,0.036585365853658534,4,0.009513742071881607,4.713308398412069,0.12049529218656048
indica que las,3,18,11,19,0.001147515719279204,4,0.09375,2,0.06097560975609756,12,0.026427061310782242,1.729796521200638,0.9423497839392797
investigacion,1,18,11,24,0.002154246079328851,3,0.07291666666666667,3,0.08536585365853659,12,0.026427061310782242,1.2710111265566268,1.5179744200810996
japon,1,18,13,30,0.0013888388281498537,4,0.09375,1,0.036585365853658534,13,0.02854122621564482,1.729796521200638,0.12049529218656048
la curva,2,18,12,19,0.0018121633415283814,4,0.09375,3,0.08536585365853659,11,0.024312896405919663,1.729796521200638,1.5179744200810996
la decision de,3,18,14,25,0.0014718896164226316,11,0.23958333333333334,2,0.06097560975609756,5,0.011627906976744186,4.034523875334393,0.9423497839392797
la economia mundial,3,18,12,20,0.001362081496523024,9,0.19791666666666666,3,0.08536585365853659,6,0.013742071881606765,3.417852514885898,1.5179744200810996
la inflacion del,3,18,14,24,0.0012403525711428577,6,0.13541666666666666,3,0.08536585365853659,9,0.0200845665961945,2.474436043252265,1.5179744200810996
la reserva,2,18,17,23,0.0018354464243845996,1,0.03125,2,0.06097560975609756,15,0.03276955602536998,-0.1264680013379123,0.9423497839392797
la tasa en,3,18,11,21,0.0021107960701486532,8,0.17708333333333334,7,0.18292682926829268,3,0.007399577167019027,3.112997933357477,3.0481444479618762
la velocidad,2,18,13,24,0.0013708581698607105,4,0.09375,3,0.08536585365853659,11,0.024312896405919663,1.729796521200638,1.5179744200810996
las distintas,2,18,11,23,0.0013961163670199567,6,0.13541666666666666,2,0.06097560975609756,10,0.022198731501057084,2.474436043252265,0.9423497839392797
las economias desarrolladas,3,18,16,25,0.001359650504698627,3,0.07291666666666667,2,0.06097560975609756,13,0.02854122621564482,1.2710111265566268,0.9423497839392797
las principales,2,18,15,27,0.0012242074845677305,3,0.07291666666666667,3,0.08536585365853659,12,0.026427061310782242,1.2710111265566268,1.5179744200810996
lo que es,3,18,15,19,0.0014719000381242268,4,0.09375,5,0.13414634146341464,9,0.0200845665961945,1.729796521200638,2.3693599248841997
