intervencion_id,fecha,actor,etiqueta,es_relevante,pred,score_pred,fold
RPM-2014-11-18:6509:1,2014-11-18,Pablo García Silva,neutral,1,dovish,-0.2309,1
RPM-2014-11-18:6511:1,2014-11-18,Joaquín Vial Ruiz-Tagle,neutral,1,dovish,-0.1843,1
RPM-2014-12-11:6530:2,2014-12-11,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,5
RPM-2014-12-11:6547:1,2014-12-11,Rodrigo Vergara Montes,neutral,1,dovish,-0.3232,5
RPM-2015-01-15:6550:1,2015-01-15,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,4
RPM-2015-01-15:6585:1,2015-01-15,Alberto Naudon Dell'Oro,neutral,1,dovish,-0.1095,4
RPM-2015-01-15:6592:1,2015-01-15,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,4
RPM-2015-02-12:6620:1,2015-02-12,Sebastián Claro Edwards,neutral,1,neutral,-0.1106,5
RPM-2015-02-12:6624:1,2015-02-12,Rodrigo Vergara Montes,neutral,1,neutral,-0.0452,5
RPM-2015-03-19:6664:1,2015-03-19,Miguel Fuentes Díaz,neutral,1,neutral,0.0450,4
RPM-2015-03-19:6671:1,2015-03-19,Rodrigo Vergara Montes,neutral,1,neutral,-0.0292,4
RPM-2015-03-19:6682:1,2015-03-19,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,4
RPM-2015-04-16:6696:1,2015-04-16,Diego Gianelli Gómez,neutral,1,neutral,-0.0199,3
RPM-2015-04-16:6698:1,2015-04-16,Diego Gianelli Gómez,neutral,1,neutral,-0.0101,3
RPM-2015-04-16:6706:1,2015-04-16,Rodrigo Vergara Montes,neutral,1,neutral,-0.0660,3
RPM-2015-04-16:6737:1,2015-04-16,Sebastián Claro Edwards,neutral,1,neutral,-0.0302,3
RPM-2015-04-16:6741:3,2015-04-16,Consejo del Banco Central de Chile,neutral,0,neutral,0.0000,3
RPM-2015-04-16:6744:2,2015-04-16,Alberto Arenas de Mesa,dovish,1,dovish,-0.2610,3
RPM-2015-05-14:6760:1,2015-05-14,Rodrigo Vergara Montes,neutral,1,neutral,-0.0745,1
RPM-2015-05-14:6762:1,2015-05-14,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,1
RPM-2015-05-14:6769:2,2015-05-14,Gloria Peña Tapia,neutral,1,neutral,-0.0143,1
RPM-2015-05-14:6772:1,2015-05-14,Miguel Fuentes Díaz,neutral,1,neutral,-0.0733,1
RPM-2015-05-14:6773:1,2015-05-14,Alberto Naudon Dell'Oro,neutral,1,neutral,-0.0215,1
RPM-2015-05-14:6774:1,2015-05-14,Miguel Fuentes Díaz,neutral,1,neutral,-0.0599,1
RPM-2015-05-14:6800:1,2015-05-14,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,1
RPM-2015-05-14:6804:1,2015-05-14,Enrique Marshall Rivera,neutral,1,dovish,-0.1706,1
RPM-2015-06-11:6824:1,2015-06-11,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,1
RPM-2015-06-11:6839:2,2015-06-11,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,-0.0033,1
RPM-2015-06-11:6854:1,2015-06-11,Alberto Naudon Dell'Oro,neutral,1,dovish,-0.2227,1
RPM-2015-06-11:6856:1,2015-06-11,Pablo García Silva,neutral,1,dovish,-0.1813,1
RPM-2015-07-14:6881:1,2015-07-14,Sebastián Claro Edwards,neutral,1,neutral,-0.0790,1
RPM-2015-07-14:6884:1,2015-07-14,Alberto Naudon Dell'Oro,neutral,1,neutral,-0.0222,1
RPM-2015-07-14:6888:1,2015-07-14,Pablo García Silva,neutral,1,neutral,-0.0444,1
RPM-2015-07-14:6917:1,2015-07-14,Consejo del Banco Central de Chile,neutral,0,neutral,0.0000,1
RPM-2015-08-13:6921:1,2015-08-13,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,2
RPM-2015-08-13:6925:1,2015-08-13,Rodrigo Vergara Montes,neutral,1,neutral,-0.1214,2
RPM-2015-08-13:6937:1,2015-08-13,Alberto Naudon Dell'Oro,neutral,1,neutral,-0.0232,2
RPM-2015-08-13:6965:1,2015-08-13,Beltrán de Ramón Acevedo,neutral,1,neutral,-0.0200,2
RPM-2015-09-15:6990:1,2015-09-15,Diego Gianelli Gómez,neutral,1,neutral,-0.0303,5
RPM-2015-09-15:6996:1,2015-09-15,Alberto Naudon Dell'Oro,neutral,1,neutral,-0.0290,5
RPM-2015-09-15:7003:2,2015-09-15,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,5
RPM-2015-09-15:7011:1,2015-09-15,Miguel Fuentes Díaz,neutral,1,neutral,-0.0958,5
RPM-2015-09-15:7015:1,2015-09-15,Miguel Fuentes Díaz,neutral,1,neutral,-0.0277,5
RPM-2015-09-15:7021:1,2015-09-15,Miguel Fuentes Díaz,neutral,1,neutral,-0.0698,5
RPM-2015-10-15:7058:5,2015-10-15,Claudio Raddatz Kiefer,neutral,1,neutral,-0.0046,2
RPM-2015-10-15:7063:2,2015-10-15,Rodrigo Valdés Pulido,neutral,1,neutral,-0.0612,2
RPM-2015-10-15:7068:1,2015-10-15,Sebastián Claro Edwards,neutral,1,neutral,-0.1812,2
RPM-2015-10-15:7080:1,2015-10-15,Alberto Naudon Dell'Oro,neutral,1,neutral,-0.0755,2
RPM-2015-10-15:7097:1,2015-10-15,Rodrigo Vergara Montes,neutral,1,dovish,-0.2347,2
RPM-2015-10-15:7097:2,2015-10-15,Consejo del Banco Central de Chile,neutral,0,neutral,0.0000,2
RPM-2015-10-15:7097:3,2015-10-15,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,2
RPM-2015-10-15:7103:1,2015-10-15,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,2
RPM-2015-10-15:7110:1,2015-10-15,Consejo del Banco Central de Chile,hawkish,1,hawkish,0.3336,2
RPM-2015-11-12:7131:1,2015-11-12,Rodrigo Vergara Montes,neutral,1,neutral,-0.0625,5
RPM-2015-11-12:7142:3,2015-11-12,Mario Marcel Cullell,neutral,1,neutral,-0.0638,5
RPM-2015-11-12:7145:1,2015-11-12,Alberto Naudon Dell'Oro,neutral,1,neutral,-0.0601,5
RPM-2015-12-17:7162:1,2015-12-17,Beltrán de Ramón Acevedo,neutral,1,neutral,-0.0340,5
RPM-2015-12-17:7163:1,2015-12-17,Diego Gianelli Gómez,neutral,1,neutral,-0.1050,5
RPM-2015-12-17:7169:1,2015-12-17,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,-0.0272,5
RPM-2015-12-17:7175:1,2015-12-17,Alberto Naudon Dell'Oro,neutral,1,neutral,-0.0783,5
RPM-2015-12-17:7191:1,2015-12-17,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,-0.0328,5
RPM-2015-12-17:7192:1,2015-12-17,Alberto Naudon Dell'Oro,neutral,1,neutral,-0.0239,5
RPM-2015-12-17:7194:2,2015-12-17,Alberto Naudon Dell'Oro,neutral,1,neutral,-0.0265,5
RPM-2015-12-17:7211:2,2015-12-17,Alejandro Micco,dovish,1,dovish,-0.2399,5
RPM-2015-12-17:7212:1,2015-12-17,Pablo García Silva,hawkish,1,dovish,-0.0982,5
