intervencion_id,meeting_id,etiqueta,fold,pred_a,pred_b,pred,condicion,prob_b_dovish,prob_b_hawkish,prob_b_neutral
RPM-2013-06-13:5631:1,RPM-2013-06-13,neutral,4,0,neutral,neutral,ampliado_59,0.05446999893024354,0.021351797219770593,0.9241782038499858
RPM-2013-06-13:5635:1,RPM-2013-06-13,neutral,4,0,neutral,neutral,ampliado_59,0.05340516186991402,0.10251806092183657,0.8440767772082494
RPM-2015-04-16:6699:1,RPM-2015-04-16,neutral,4,1,neutral,neutral,ampliado_59,0.1505132132290563,0.03604891572636286,0.8134378710445809
RPM-2015-06-11:6810:1,RPM-2015-06-11,neutral,4,0,neutral,neutral,ampliado_59,0.1643304498215363,0.0653749904038297,0.7702945597746339
RPM-2015-06-11:6857:2,RPM-2015-06-11,neutral,4,1,dovish,dovish,ampliado_59,0.480610190221965,0.15880244918100414,0.36058736059703084
RPM-2015-10-15:7075:1,RPM-2015-10-15,neutral,4,1,neutral,neutral,ampliado_59,0.0732965162363777,0.055021256738086624,0.8716822270255357
RPM-2015-10-15:7093:1,RPM-2015-10-15,neutral,4,0,neutral,neutral,ampliado_59,0.05094514082753425,0.023778652734802227,0.9252762064376636
RPM-2015-10-15:7107:1,RPM-2015-10-15,neutral,4,0,neutral,neutral,ampliado_59,0.04880585145713595,0.020442187804136414,0.9307519607387276
RPM-2015-12-17:7207:1,RPM-2015-12-17,hawkish,4,1,neutral,neutral,ampliado_59,0.2319658984103509,0.12030019433664457,0.6477339072530045
RPM-2015-12-17:7210:1,RPM-2015-12-17,hawkish,4,1,dovish,dovish,ampliado_59,0.5487471376615346,0.3219474505692684,0.12930541176919702
RPM-2015-12-17:7211:1,RPM-2015-12-17,neutral,4,0,neutral,neutral,ampliado_59,0.1019021417737666,0.02407442407804689,0.8740234341481865
RPM-2005-07-12:296:1,RPM-2005-07-12,neutral,4,0,neutral,neutral,ampliado_59,0.11361659573770158,0.06839691582608635,0.817986488436212
RPM-2005-07-12:297:1,RPM-2005-07-12,neutral,4,0,neutral,neutral,ampliado_59,0.11187871503141283,0.07470194300139442,0.8134193419671928
RPM-2005-07-12:308:1,RPM-2005-07-12,hawkish,4,1,hawkish,hawkish,ampliado_59,0.24074790881536878,0.5261709797664952,0.2330811114181361
RPM-2005-11-10:474:1,RPM-2005-11-10,neutral,4,1,neutral,neutral,ampliado_59,0.16183579570874657,0.08041949271895903,0.7577447115722944
RPM-2005-11-10:482:1,RPM-2005-11-10,neutral,4,1,neutral,neutral,ampliado_59,0.055274226054360706,0.028759214830874995,0.9159665591147643
RPM-2005-11-10:491:1,RPM-2005-11-10,neutral,4,0,neutral,neutral,ampliado_59,0.042777685639439726,0.0490452078639172,0.908177106496643
RPM-2005-11-10:492:1,RPM-2005-11-10,hawkish,4,1,hawkish,hawkish,ampliado_59,0.17555064842205093,0.760330275110331,0.06411907646761804
RPM-2005-11-10:499:1,RPM-2005-11-10,hawkish,4,1,hawkish,hawkish,ampliado_59,0.1860108134260869,0.734455356407726,0.0795338301661872
RPM-2005-11-10:503:1,RPM-2005-11-10,hawkish,4,1,hawkish,hawkish,ampliado_59,0.10609367171715557,0.8452811195485801,0.04862520873426439
RPM-2006-03-16:614:1,RPM-2006-03-16,neutral,4,0,neutral,neutral,ampliado_59,0.039170441509872755,0.04709175772058007,0.9137378007695471
RPM-2006-03-16:614:3,RPM-2006-03-16,neutral,4,0,neutral,neutral,ampliado_59,0.13935022901216879,0.05395718860364145,0.8066925823841898
RPM-2006-03-16:619:1,RPM-2006-03-16,neutral,4,0,neutral,neutral,ampliado_59,0.09273292149296927,0.07492711631045862,0.832339962196572
RPM-2006-03-16:621:1,RPM-2006-03-16,dovish,4,1,hawkish,hawkish,ampliado_59,0.24395265367727276,0.6674329173694958,0.08861442895323139
RPM-2006-03-16:625:1,RPM-2006-03-16,hawkish,4,1,hawkish,hawkish,ampliado_59,0.08121056075899404,0.88653580085123,0.032253638389776004
RPM-2007-05-10:1223:1,RPM-2007-05-10,neutral,4,0,neutral,neutral,ampliado_59,0.17435657100850252,0.09106314240540898,0.7345802865860885
RPM-2007-05-10:1226:1,RPM-2007-05-10,neutral,4,1,neutral,neutral,ampliado_59,0.02772444417935199,0.029505174821324653,0.9427703809993233
RPM-2007-05-10:1227:1,RPM-2007-05-10,neutral,4,1,neutral,neutral,ampliado_59,0.04403044318236974,0.025440011802785455,0.9305295450148449
RPM-2007-05-10:1227:2,RPM-2007-05-10,neutral,4,1,neutral,neutral,ampliado_59,0.049242389763848975,0.020179545592289745,0.9305780646438612
RPM-2007-05-10:1246:1,RPM-2007-05-10,neutral,4,1,neutral,neutral,ampliado_59,0.055352110218092304,0.04263822053386793,0.9020096692480397
RPM-2007-05-10:1251:2,RPM-2007-05-10,neutral,4,0,neutral,neutral,ampliado_59,0.17217487463421516,0.08812095949548363,0.7397041658703013
RPM-2007-05-10:1251:3,RPM-2007-05-10,neutral,4,0,neutral,neutral,ampliado_59,0.08123781367596829,0.07261865299688729,0.8461435333271445
RPM-2007-05-10:1251:5,RPM-2007-05-10,neutral,4,0,neutral,neutral,ampliado_59,0.04515274448846787,0.041842416595941116,0.9130048389155909
RPM-2007-05-10:1254:1,RPM-2007-05-10,hawkish,4,1,hawkish,hawkish,ampliado_59,0.34245841119903897,0.3661492171096393,0.2913923716913217
RPM-2007-05-10:1260:1,RPM-2007-05-10,neutral,4,1,dovish,dovish,ampliado_59,0.40859814435983927,0.38316571771487057,0.2082361379252902
RPM-2007-05-10:1261:1,RPM-2007-05-10,hawkish,4,1,hawkish,hawkish,ampliado_59,0.24539465814300934,0.5075668764522072,0.24703846540478339
RPM-2008-02-07:1644:1,RPM-2008-02-07,neutral,4,0,neutral,neutral,ampliado_59,0.09272055581712028,0.06351403389312253,0.8437654102897572
RPM-2008-02-07:1648:1,RPM-2008-02-07,neutral,4,1,neutral,neutral,ampliado_59,0.06301392169765058,0.028730339307113533,0.9082557389952358
RPM-2008-02-07:1648:2,RPM-2008-02-07,neutral,4,1,neutral,neutral,ampliado_59,0.0266281172121677,0.03717936688159472,0.9361925159062375
RPM-2008-02-07:1652:4,RPM-2008-02-07,neutral,4,1,neutral,neutral,ampliado_59,0.0987531976858809,0.07545463157027393,0.8257921707438451
RPM-2008-02-07:1674:1,RPM-2008-02-07,neutral,4,1,neutral,neutral,ampliado_59,0.03407346218212073,0.0421468216986416,0.9237797161192378
RPM-2008-02-07:1684:1,RPM-2008-02-07,hawkish,4,1,hawkish,hawkish,ampliado_59,0.44733621964064063,0.484366676922007,0.06829710343735246
RPM-2008-03-13:1694:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,ampliado_59,0.20590623823692525,0.03766159295154127,0.7564321688115335
RPM-2008-03-13:1703:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,ampliado_59,0.21077647053857373,0.0898545918274202,0.6993689376340061
RPM-2008-03-13:1709:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,ampliado_59,0.09494501858546676,0.03710204286703458,0.8679529385474987
RPM-2008-03-13:1711:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,ampliado_59,0.1079422964414582,0.10701362651233762,0.7850440770462042
RPM-2008-03-13:1719:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,ampliado_59,0.02600651010934223,0.022370460285444756,0.951623029605213
RPM-2008-03-13:1721:1,RPM-2008-03-13,neutral,4,1,hawkish,hawkish,ampliado_59,0.24438707087854683,0.6443935975209443,0.11121933160050886
RPM-2008-03-13:1731:1,RPM-2008-03-13,dovish,4,1,dovish,dovish,ampliado_59,0.6429352684434033,0.2853242209186013,0.07174051063799543
RPM-2008-03-13:1731:2,RPM-2008-03-13,hawkish,4,1,dovish,dovish,ampliado_59,0.45312710511229115,0.3582009079944956,0.1886719868932132
RPM-2008-03-13:1737:2,RPM-2008-03-13,hawkish,4,1,neutral,neutral,ampliado_59,0.24922974573326726,0.27420961674456146,0.4765606375221713
RPM-2008-03-13:1739:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,ampliado_59,0.2253672515245224,0.18410997797974538,0.5905227704957323
RPM-2008-08-14:1980:1,RPM-2008-08-14,neutral,4,0,neutral,neutral,ampliado_59,0.034655484439743874,0.02307483326702829,0.9422696822932278
RPM-2008-08-14:1994:1,RPM-2008-08-14,neutral,4,1,neutral,neutral,ampliado_59,0.06632786542220877,0.03331590134791967,0.9003562332298716
RPM-2008-08-14:1994:4,RPM-2008-08-14,neutral,4,1,neutral,neutral,ampliado_59,0.16754144397066503,0.10906311861617869,0.7233954374131562
RPM-2008-08-14:2016:2,RPM-2008-08-14,neutral,4,1,neutral,neutral,ampliado_59,0.05599935948400878,0.021681261419753965,0.9223193790962373
RPM-2008-08-14:2026:1,RPM-2008-08-14,neutral,4,1,neutral,neutral,ampliado_59,0.12200337212351421,0.04350964694974558,0.8344869809267402
RPM-2008-08-14:2027:1,RPM-2008-08-14,neutral,4,1,neutral,neutral,ampliado_59,0.0907290665653164,0.05243582818682198,0.8568351052478617
RPM-2008-08-14:2041:1,RPM-2008-08-14,hawkish,4,1,hawkish,hawkish,ampliado_59,0.4557222139613078,0.4638857102561336,0.08039207578255869
RPM-2008-08-14:2042:1,RPM-2008-08-14,hawkish,4,1,hawkish,hawkish,ampliado_59,0.3079299717394846,0.5630988525100443,0.12897117575047107
RPM-2008-08-14:2044:1,RPM-2008-08-14,hawkish,4,1,hawkish,hawkish,ampliado_59,0.40436533409842407,0.4723310880072218,0.12330357789435406
RPM-2009-05-07:2505:1,RPM-2009-05-07,neutral,4,0,neutral,neutral,ampliado_59,0.029758159795414147,0.024406930744822877,0.945834909459763
RPM-2009-05-07:2525:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,ampliado_59,0.14512193124776554,0.04829986395138332,0.8065782048008512
RPM-2009-05-07:2529:2,RPM-2009-05-07,neutral,4,1,neutral,neutral,ampliado_59,0.09179299342766505,0.08860452235172592,0.819602484220609
RPM-2009-05-07:2530:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,ampliado_59,0.11733582458614857,0.044703157762768335,0.837961017651083
RPM-2009-05-07:2532:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,ampliado_59,0.03755137746099713,0.025187615628515084,0.9372610069104879
RPM-2009-05-07:2532:5,RPM-2009-05-07,neutral,4,1,neutral,neutral,ampliado_59,0.05812471272036372,0.046651199497995,0.8952240877816413
RPM-2009-05-07:2534:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,ampliado_59,0.04196475626823039,0.03066037524468039,0.9273748684870892
RPM-2009-05-07:2535:2,RPM-2009-05-07,neutral,4,1,neutral,neutral,ampliado_59,0.11297075202221037,0.08643394893898404,0.8005952990388056
RPM-2009-05-07:2537:8,RPM-2009-05-07,neutral,4,1,neutral,neutral,ampliado_59,0.1063543769588719,0.04039751562496946,0.8532481074161586
RPM-2009-05-07:2538:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,ampliado_59,0.10328110846995994,0.05404954854633197,0.8426693429837081
RPM-2009-05-07:2541:2,RPM-2009-05-07,neutral,4,0,neutral,neutral,ampliado_59,0.20681741820703975,0.12391650867276793,0.6692660731201924
RPM-2009-05-07:2550:1,RPM-2009-05-07,dovish,4,1,dovish,dovish,ampliado_59,0.7893599009833269,0.16555289321925895,0.04508720579741437
RPM-2012-01-12:4520:1,RPM-2012-01-12,neutral,4,0,neutral,neutral,ampliado_59,0.050486454167756024,0.021835009454746004,0.927678536377498
RPM-2012-01-12:4525:1,RPM-2012-01-12,neutral,4,1,neutral,neutral,ampliado_59,0.15484264275105272,0.10991662674551964,0.7352407305034278
RPM-2012-01-12:4531:2,RPM-2012-01-12,neutral,4,1,neutral,neutral,ampliado_59,0.06981160723249936,0.05353722130691598,0.8766511714605846
RPM-2012-01-12:4555:3,RPM-2012-01-12,neutral,4,1,neutral,neutral,ampliado_59,0.05377324802704881,0.024852629568046024,0.9213741224049052
RPM-2012-02-14:4577:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,ampliado_59,0.15790732099794186,0.05836615766012863,0.7837265213419295
RPM-2012-02-14:4584:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,ampliado_59,0.06479595356253348,0.07756593959851334,0.8576381068389531
RPM-2012-02-14:4586:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,ampliado_59,0.06758773118205745,0.05694595006087584,0.8754663187570667
RPM-2012-02-14:4611:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,ampliado_59,0.10197443767913743,0.09445202762778711,0.8035735346930755
RPM-2012-02-14:4620:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,ampliado_59,0.0526995764471978,0.030130435837014528,0.9171699877157877
RPM-2012-02-14:4628:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,ampliado_59,0.042786122797738364,0.04308949264682342,0.9141243845554382
RPM-2012-02-14:4633:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,ampliado_59,0.15550128032984664,0.09511893533321394,0.7493797843369394
RPM-2012-02-14:4648:1,RPM-2012-02-14,neutral,4,1,dovish,dovish,ampliado_59,0.4083922800434006,0.22466707772225455,0.36694064223434475
RPM-2012-06-14:4863:1,RPM-2012-06-14,neutral,4,0,neutral,neutral,ampliado_59,0.03372637263146234,0.01689780267539942,0.9493758246931382
RPM-2012-06-14:4890:1,RPM-2012-06-14,neutral,4,0,neutral,neutral,ampliado_59,0.15205126621679466,0.04781612763854789,0.8001326061446574
RPM-2012-06-14:4897:1,RPM-2012-06-14,neutral,4,1,dovish,dovish,ampliado_59,0.4067977803523177,0.2571367929377808,0.33606542670990136
RPM-2012-08-16:4976:1,RPM-2012-08-16,neutral,4,1,neutral,neutral,ampliado_59,0.12141746262863846,0.05678822368970827,0.8217943136816532
RPM-2012-08-16:5012:1,RPM-2012-08-16,neutral,4,1,neutral,neutral,ampliado_59,0.08188063115406806,0.059263976472197374,0.8588553923737346
RPM-2012-08-16:5030:1,RPM-2012-08-16,neutral,4,0,neutral,neutral,ampliado_59,0.13456836880391013,0.04035044771230177,0.8250811834837881
RPM-2012-08-16:5039:2,RPM-2012-08-16,neutral,4,0,dovish,neutral,ampliado_59,0.742083324786417,0.036148512979015196,0.22176816223456775
RPM-2013-03-14:5412:2,RPM-2013-03-14,neutral,4,1,neutral,neutral,ampliado_59,0.09847789343431014,0.03402913730038244,0.8674929692653074
RPM-2013-03-14:5421:1,RPM-2013-03-14,neutral,4,1,neutral,neutral,ampliado_59,0.07172079028335701,0.03677042324303586,0.891508786473607
RPM-2013-03-14:5430:1,RPM-2013-03-14,neutral,4,1,neutral,neutral,ampliado_59,0.22377709504851442,0.10535895827489139,0.6708639466765942
RPM-2013-06-13:5578:2,RPM-2013-06-13,neutral,4,1,neutral,neutral,ampliado_59,0.02849081622101044,0.021270179276975602,0.9502390045020139
RPM-2013-06-13:5599:1,RPM-2013-06-13,neutral,4,1,neutral,neutral,ampliado_59,0.06551516247672216,0.02774041541546547,0.9067444221078124
RPM-2013-06-13:5626:1,RPM-2013-06-13,neutral,4,1,neutral,neutral,ampliado_59,0.37933261012438624,0.16315788629895686,0.4575095035766569
RPM-2013-06-13:5632:1,RPM-2013-06-13,dovish,4,1,dovish,dovish,ampliado_59,0.662908095181449,0.15411327947571338,0.1829786253428376
RPM-2015-04-16:6696:1,RPM-2015-04-16,neutral,4,1,neutral,neutral,ampliado_59,0.07009670677097549,0.04092020480553792,0.8889830884234866
RPM-2015-04-16:6698:1,RPM-2015-04-16,neutral,4,1,neutral,neutral,ampliado_59,0.078185699573714,0.06830994452765692,0.853504355898629
RPM-2015-04-16:6706:1,RPM-2015-04-16,neutral,4,1,neutral,neutral,ampliado_59,0.0669280910878428,0.023629862605963406,0.9094420463061937
RPM-2015-04-16:6737:1,RPM-2015-04-16,neutral,4,1,neutral,neutral,ampliado_59,0.06868524962123718,0.030440731339666318,0.9008740190390966
RPM-2015-04-16:6741:3,RPM-2015-04-16,neutral,4,0,neutral,neutral,ampliado_59,0.12992710711265276,0.1659608020549035,0.7041120908324436
RPM-2015-04-16:6744:2,RPM-2015-04-16,dovish,4,1,dovish,dovish,ampliado_59,0.5068480461637246,0.17698916500348627,0.3161627888327892
RPM-2015-06-11:6824:1,RPM-2015-06-11,neutral,4,0,neutral,neutral,ampliado_59,0.0625975954533608,0.027824029133210672,0.9095783754134286
RPM-2015-06-11:6839:2,RPM-2015-06-11,neutral,4,1,neutral,neutral,ampliado_59,0.03541455593097655,0.025055703744066286,0.9395297403249572
RPM-2015-06-11:6854:1,RPM-2015-06-11,dovish,4,1,dovish,dovish,ampliado_59,0.4984859753781247,0.29855892146782553,0.2029551031540497
RPM-2015-06-11:6856:1,RPM-2015-06-11,neutral,4,1,dovish,dovish,ampliado_59,0.4101280126069875,0.2575295727530761,0.33234241463993636
RPM-2015-10-15:7058:5,RPM-2015-10-15,neutral,4,1,neutral,neutral,ampliado_59,0.05411505784543285,0.04413462814037468,0.9017503140141925
RPM-2015-10-15:7063:2,RPM-2015-10-15,neutral,4,1,neutral,neutral,ampliado_59,0.07212775177478692,0.041953205800784106,0.8859190424244289
RPM-2015-10-15:7068:1,RPM-2015-10-15,neutral,4,1,neutral,neutral,ampliado_59,0.23994831381270806,0.10093903231422466,0.6591126538730673
RPM-2015-10-15:7080:1,RPM-2015-10-15,neutral,4,1,neutral,neutral,ampliado_59,0.1710626897586076,0.09262977226811317,0.7363075379732791
RPM-2015-10-15:7097:1,RPM-2015-10-15,neutral,4,1,neutral,neutral,ampliado_59,0.38242180387946634,0.17019528236723686,0.44738291375329675
RPM-2015-10-15:7097:2,RPM-2015-10-15,neutral,4,0,neutral,neutral,ampliado_59,0.18685296452993247,0.11708499880640517,0.6960620366636623
RPM-2015-10-15:7097:3,RPM-2015-10-15,neutral,4,0,neutral,neutral,ampliado_59,0.26663575939822004,0.14350720399721426,0.5898570366045657
RPM-2015-10-15:7103:1,RPM-2015-10-15,neutral,4,0,neutral,neutral,ampliado_59,0.167265457734758,0.056307183848632085,0.7764273584166099
RPM-2015-10-15:7110:1,RPM-2015-10-15,hawkish,4,1,hawkish,hawkish,ampliado_59,0.1540697231590751,0.7888689295417589,0.05706134729916589
RPM-2015-12-17:7162:1,RPM-2015-12-17,neutral,4,1,neutral,neutral,ampliado_59,0.07348238358995651,0.056286727912185676,0.8702308884978578
RPM-2015-12-17:7163:1,RPM-2015-12-17,neutral,4,1,neutral,neutral,ampliado_59,0.24481279149242924,0.14148255606395813,0.6137046524436126
RPM-2015-12-17:7169:1,RPM-2015-12-17,neutral,4,1,neutral,neutral,ampliado_59,0.039346218121997414,0.032252916971212284,0.9284008649067902
RPM-2015-12-17:7175:1,RPM-2015-12-17,neutral,4,1,neutral,neutral,ampliado_59,0.1054415460910054,0.04211028088160079,0.8524481730273938
RPM-2015-12-17:7191:1,RPM-2015-12-17,neutral,4,1,neutral,neutral,ampliado_59,0.04452671055738395,0.0287994867745935,0.9266738026680226
RPM-2015-12-17:7192:1,RPM-2015-12-17,neutral,4,1,neutral,neutral,ampliado_59,0.05596681685273354,0.03056231191151631,0.9134708712357502
RPM-2015-12-17:7194:2,RPM-2015-12-17,neutral,4,1,neutral,neutral,ampliado_59,0.09570508285543657,0.04692894257027689,0.8573659745742865
RPM-2015-12-17:7211:2,RPM-2015-12-17,dovish,4,1,dovish,dovish,ampliado_59,0.427445139139631,0.18511028193512696,0.38744457892524203
RPM-2015-12-17:7212:1,RPM-2015-12-17,hawkish,4,1,dovish,dovish,ampliado_59,0.4898537543081772,0.4385110440300179,0.07163520166180508
RPM-2006-02-09:587:9,RPM-2006-02-09,neutral,5,0,neutral,neutral,control,,,
RPM-2006-07-13:745:6,RPM-2006-07-13,neutral,5,1,neutral,neutral,control,,,
RPM-2006-07-13:761:1,RPM-2006-07-13,neutral,5,1,neutral,neutral,control,,,
RPM-2007-02-08:1087:1,RPM-2007-02-08,neutral,5,1,neutral,neutral,control,,,
RPM-2007-02-08:1103:1,RPM-2007-02-08,neutral,5,0,neutral,neutral,control,,,
RPM-2007-12-13:1577:1,RPM-2007-12-13,neutral,5,1,neutral,neutral,control,,,
RPM-2007-12-13:1582:2,RPM-2007-12-13,neutral,5,1,neutral,neutral,control,,,
RPM-2007-12-13:1587:2,RPM-2007-12-13,neutral,5,1,neutral,neutral,control,,,
RPM-2007-12-13:1590:1,RPM-2007-12-13,neutral,5,1,neutral,neutral,control,,,
RPM-2007-12-13:1594:2,RPM-2007-12-13,neutral,5,1,neutral,neutral,control,,,
RPM-2007-12-13:1596:1,RPM-2007-12-13,neutral,5,1,neutral,neutral,control,,,
RPM-2007-12-13:1608:3,RPM-2007-12-13,neutral,5,0,neutral,neutral,control,,,
RPM-2008-05-08:1808:1,RPM-2008-05-08,neutral,5,1,neutral,neutral,control,,,
RPM-2008-05-08:1841:1,RPM-2008-05-08,neutral,5,0,neutral,neutral,control,,,
RPM-2010-02-11:2911:2,RPM-2010-02-11,neutral,5,1,neutral,neutral,control,,,
RPM-2010-02-11:2918:2,RPM-2010-02-11,neutral,5,1,neutral,neutral,control,,,
RPM-2010-02-11:2933:1,RPM-2010-02-11,neutral,5,1,neutral,neutral,control,,,
RPM-2010-02-11:2947:4,RPM-2010-02-11,neutral,5,1,neutral,neutral,control,,,
RPM-2010-02-11:2957:3,RPM-2010-02-11,neutral,5,0,neutral,neutral,control,,,
RPM-2010-04-15:3042:1,RPM-2010-04-15,neutral,5,1,neutral,neutral,control,,,
RPM-2010-04-15:3044:3,RPM-2010-04-15,neutral,5,1,neutral,neutral,control,,,
RPM-2010-04-15:3051:4,RPM-2010-04-15,neutral,5,1,neutral,neutral,control,,,
RPM-2010-10-14:3439:3,RPM-2010-10-14,neutral,5,1,neutral,neutral,control,,,
RPM-2010-10-14:3467:1,RPM-2010-10-14,neutral,5,1,neutral,neutral,control,,,
RPM-2010-10-14:3476:2,RPM-2010-10-14,neutral,5,1,neutral,neutral,control,,,
RPM-2010-10-14:3476:3,RPM-2010-10-14,neutral,5,1,neutral,neutral,control,,,
RPM-2010-10-14:3493:1,RPM-2010-10-14,neutral,5,0,neutral,neutral,control,,,
RPM-2011-11-15:4413:2,RPM-2011-11-15,neutral,5,1,neutral,neutral,control,,,
RPM-2011-11-15:4419:1,RPM-2011-11-15,neutral,5,1,neutral,neutral,control,,,
RPM-2011-11-15:4428:1,RPM-2011-11-15,neutral,5,1,neutral,neutral,control,,,
RPM-2011-11-15:4433:2,RPM-2011-11-15,neutral,5,1,neutral,neutral,control,,,
RPM-2011-11-15:4434:1,RPM-2011-11-15,neutral,5,1,neutral,neutral,control,,,
RPM-2011-11-15:4444:3,RPM-2011-11-15,neutral,5,0,neutral,neutral,control,,,
RPM-2011-11-15:4456:2,RPM-2011-11-15,neutral,5,0,neutral,neutral,control,,,
RPM-2012-05-17:4812:1,RPM-2012-05-17,neutral,5,1,neutral,neutral,control,,,
RPM-2012-05-17:4825:1,RPM-2012-05-17,neutral,5,1,neutral,neutral,control,,,
RPM-2012-09-13:5044:1,RPM-2012-09-13,neutral,5,1,neutral,neutral,control,,,
RPM-2012-09-13:5084:2,RPM-2012-09-13,neutral,5,1,neutral,neutral,control,,,
RPM-2014-01-16:5977:1,RPM-2014-01-16,neutral,5,1,neutral,neutral,control,,,
RPM-2014-01-16:5987:1,RPM-2014-01-16,neutral,5,1,neutral,neutral,control,,,
RPM-2014-01-16:5991:2,RPM-2014-01-16,neutral,5,0,neutral,neutral,control,,,
RPM-2014-01-16:6006:3,RPM-2014-01-16,dovish,5,1,dovish,dovish,control,,,
RPM-2014-05-15:6181:1,RPM-2014-05-15,neutral,5,0,neutral,neutral,control,,,
RPM-2015-08-13:6955:1,RPM-2015-08-13,neutral,5,1,neutral,neutral,control,,,
RPM-2015-08-13:6962:1,RPM-2015-08-13,neutral,5,0,neutral,neutral,control,,,
RPM-2015-08-13:6969:1,RPM-2015-08-13,dovish,5,1,dovish,dovish,control,,,
RPM-2015-09-15:6980:1,RPM-2015-09-15,neutral,5,0,neutral,neutral,control,,,
RPM-2015-09-15:7045:1,RPM-2015-09-15,hawkish,5,1,dovish,dovish,control,,,
RPM-2006-02-09:581:2,RPM-2006-02-09,neutral,5,1,neutral,neutral,control,,,
RPM-2006-02-09:582:1,RPM-2006-02-09,neutral,5,1,neutral,neutral,control,,,
RPM-2006-02-09:583:1,RPM-2006-02-09,neutral,5,1,neutral,neutral,control,,,
RPM-2006-02-09:587:10,RPM-2006-02-09,neutral,5,0,neutral,neutral,control,,,
RPM-2006-02-09:595:1,RPM-2006-02-09,neutral,5,0,neutral,neutral,control,,,
RPM-2006-07-13:745:4,RPM-2006-07-13,neutral,5,1,neutral,neutral,control,,,
RPM-2006-07-13:752:1,RPM-2006-07-13,neutral,5,1,neutral,neutral,control,,,
RPM-2006-07-13:758:1,RPM-2006-07-13,neutral,5,1,neutral,neutral,control,,,
RPM-2006-07-13:762:2,RPM-2006-07-13,neutral,5,1,neutral,neutral,control,,,
RPM-2006-07-13:769:2,RPM-2006-07-13,neutral,5,1,neutral,neutral,control,,,
RPM-2006-07-13:770:1,RPM-2006-07-13,neutral,5,0,neutral,neutral,control,,,
RPM-2006-07-13:770:3,RPM-2006-07-13,neutral,5,0,neutral,neutral,control,,,
RPM-2006-07-13:772:1,RPM-2006-07-13,hawkish,5,1,hawkish,hawkish,control,,,
RPM-2006-07-13:774:1,RPM-2006-07-13,neutral,5,1,hawkish,hawkish,control,,,
RPM-2006-07-13:775:1,RPM-2006-07-13,dovish,5,1,dovish,dovish,control,,,
RPM-2006-07-13:779:1,RPM-2006-07-13,hawkish,5,1,hawkish,hawkish,control,,,
RPM-2006-07-13:780:3,RPM-2006-07-13,hawkish,5,1,hawkish,hawkish,control,,,
RPM-2006-07-13:780:4,RPM-2006-07-13,hawkish,5,1,hawkish,hawkish,control,,,
RPM-2007-02-08:1066:1,RPM-2007-02-08,neutral,5,1,neutral,neutral,control,,,
RPM-2007-02-08:1074:1,RPM-2007-02-08,neutral,5,1,neutral,neutral,control,,,
RPM-2007-02-08:1083:1,RPM-2007-02-08,neutral,5,1,neutral,neutral,control,,,
RPM-2007-02-08:1090:4,RPM-2007-02-08,neutral,5,1,hawkish,hawkish,control,,,
RPM-2007-02-08:1102:1,RPM-2007-02-08,hawkish,5,1,neutral,neutral,control,,,
RPM-2007-03-15:1105:1,RPM-2007-03-15,neutral,5,0,neutral,neutral,control,,,
RPM-2007-03-15:1117:1,RPM-2007-03-15,neutral,5,1,neutral,neutral,control,,,
RPM-2007-03-15:1123:1,RPM-2007-03-15,neutral,5,1,neutral,neutral,control,,,
RPM-2007-03-15:1133:1,RPM-2007-03-15,neutral,5,1,neutral,neutral,control,,,
RPM-2007-03-15:1134:1,RPM-2007-03-15,neutral,5,1,neutral,neutral,control,,,
RPM-2007-03-15:1149:1,RPM-2007-03-15,dovish,5,1,neutral,neutral,control,,,
RPM-2007-03-15:1156:1,RPM-2007-03-15,neutral,5,0,neutral,neutral,control,,,
RPM-2007-03-15:1161:1,RPM-2007-03-15,dovish,5,1,dovish,dovish,control,,,
RPM-2007-03-15:1165:1,RPM-2007-03-15,hawkish,5,1,hawkish,hawkish,control,,,
RPM-2007-03-15:1167:1,RPM-2007-03-15,hawkish,5,1,neutral,neutral,control,,,
RPM-2007-12-13:1596:2,RPM-2007-12-13,neutral,5,1,neutral,neutral,control,,,
RPM-2007-12-13:1602:1,RPM-2007-12-13,neutral,5,1,hawkish,hawkish,control,,,
RPM-2007-12-13:1607:2,RPM-2007-12-13,dovish,5,1,dovish,dovish,control,,,
RPM-2007-12-13:1611:1,RPM-2007-12-13,hawkish,5,1,hawkish,hawkish,control,,,
RPM-2007-12-13:1613:1,RPM-2007-12-13,hawkish,5,1,hawkish,hawkish,control,,,
