intervencion_id,coleccion,lote,archivo_origen,archivo_revision_v3,etiqueta_origen,es_relevante_origen,etiqueta_previa_v3,es_relevante_previa_v3,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision_v3,cita_literal_espacios_normalizados,fundamento_revision_v3,estado_revision_v3,sha256_texto,n_caracteres_texto,rol_recomendado,incluir_control_primario,uso_recomendado
RPM-2007-08-09:1398:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,hawkish,1,hawkish,1,hawkish,1,compatible,alta,el alza de 25 puntos base debe ser acompañada de un Comunicado que explicite un sesgo más marcado que en reuniones anteriores,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,revisado,c9db3271c2e6e1c8c8d5920fb4e379ee17e4d0b86aacd36fdb64341af14ee59c,5579,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2007-09-13:1434:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"los datos del mercado laboral del mes de julio continuaron mostrando un crecimiento importante del empleo en términos anuales de 3,2%",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,19fa0f0d86e6b859f3e4021f2944444edd640ba3899570abc63fc2b6229734b5,8618,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2007-10-11:1504:2,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,las medias podadas darían una indicación de lo que está pasando con la inflación más de tendencia,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,4cfaab172ac8a76018b18f676a7c7825a0ddf1ffa409ad6d403a3d278a05393b,862,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2007-12-13:1614:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,hawkish,1,hawkish,1,hawkish,1,compatible,alta,Esta decisión es necesaria para reducir los riesgos de propagación de la mayor inflación actual hacia costos y expectativas,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,revisado,cb1a5cc265ac3195d04b7f7a7f8926e76ae3d5d389171cdf138e3a064b10f841,2156,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2008-01-10:1637:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,hawkish,1,hawkish,1,hawkish,1,compatible,alta,las únicas opciones a considerar para la Reunión de hoy son un aumento de 25 puntos base o un incremento mayor de 50 puntos base,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,revisado,6cb072a9283df00dc1d4e7e6aaa30861eba8e34c9f6197db325c6be094257cfc,5479,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2008-06-10:1874:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"en lo que al Banco le podría interesar, porque es donde influye la política monetaria, hay una revisión hacia el alza",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,063cee020025750273dbbf1f06b611c971bfef48432e387f27de18e9c66ba51a,441,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2008-08-14:2026:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,éste se encuentra siempre entre los tres primeros en importancia,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,3778529286bbd11e99bfc52da463002a9c890d72be8bcde2ac2f9500821ecae0,254,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2008-09-04:2073:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"tendería a reforzar esa tendencia a la baja en el salario real y, más bien, constituiría una fuente de desinflación",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,8e2454b63b2209f30da0dc3ff72264dcf51f556fbdb0c42b33af8a9e142bbc0e,955,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2008-12-11:2217:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,no es lo mismo bajar 7 décimas que bajar 2 décimas en un mes,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,31982082b5753a54164b417dbe1750f44024a8a2d9e7629bea2eae214c862c22,372,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2008-12-11:2237:4,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra al staff (logistica).,revisado,ab8a07cf8e6599ff42e32be00b89b4a003a369bf77f4b09d329e1dfe167ba022,177,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2009-05-07:2525:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"baja generalizada de lo que los bancos cobran, especialmente Banco Estado",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,2f339a2a35208701b3cabb28f92910098f60f5e27e459b7d89f94bb32c8239e5,278,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2009-05-07:2535:2,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"entre noviembre y diciembre, la inflación acumulada fue aproximadamente -1,3%",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,ad0e011cd5e6b08d34a51f82d27c023906df6ac925066a68311c3c737ac8d748,553,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2009-06-16:2583:6,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,la proyección disponible supone que habrá un aumento de velocidades positivas en el tercer trimestre,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,1d9a6aef1e6f0a65ae72d4619b2ce3de9afed7025311e8cfb5a9b08706462db1,1118,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2009-08-13:2677:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,le llama la atención que las cifras hayan sido interpretadas como que efectivamente las tasas se corrigen 50 ó 60 puntos hacia abajo,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,dea07e8a72896da2b65752723f028b75eb666e4082be5c77b4650085d811c903,902,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2009-08-13:2688:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,dovish,1,dovish,1,dovish,1,compatible,alta,"El Consejo reitera que la TPM se mantendrá en el nivel mínimo de 0,50% por un período de tiempo prolongado",Compatible con dovish: dirección respaldada en la unidad. No depende solo del menú o fase.,revisado,393be714eb716d566c78098a50bc4ac94c4c3085e3008a4878e15e2fcbb1b0d4,1824,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2010-01-14:2887:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,dovish,1,dovish,1,dovish,1,compatible,media,"el entorno macroeconómico es congruente con una TPM que se mantendrá en el nivel mínimo de 0,50% hasta al menos el segundo trimestre de este año",Compatible con dovish: dirección respaldada en la unidad. No depende solo del menú o fase.,revisado,883f687dd902b73c2ac18812b289452781b244b1be3545d692e7f788fcc0cbae,1418,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2010-02-11:2897:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"consulta si son semejantes las importaciones de las diversas economías, como también si es efectivo que estas se concentran en Asia",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,5fec7db9a99a5d2cf07a77dce351571f2e3ba8456cc8bc19a70c0126638e724c,167,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2010-04-15:3063:2,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,en marzo han continuado aumentando las colocaciones tanto de consumo como de vivienda y comerciales,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,4e199518766496523b96c213a3b8a4236217219107e5e68cbd38b69a6faa4fb7,2913,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2011-02-17:3765:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,parte importante del gasto de ese cuarto trimestre se relaciona con el repunte del sector construcción,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,c83e3f17dbf015f919ffefd69f4969f0ab1f5d93e0ab73c24947fa1605e3a7c7,547,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2011-03-17:3862:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"si el polinomio arroja un alza de la tarifa, habría que reducir la ponderación para neutralizarla",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,f53cf11aa81d706c307e5474a7deb0e34e36278db18f8896b9515cccc4000ece,194,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2011-03-17:3889:2,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"considera que lo prudente sería apurar el ritmo de normalización de la política monetaria, dado el vigor del crecimiento interno",Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,revisado,c2cf12047254a695cca1fecc29c111e4e31b3c7a68952480cf4f6e7ca2e94221,4096,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2011-04-12:3966:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,hawkish,1,hawkish,1,hawkish,1,compatible,alta,es este espacio el que justifica un alza de 50pb en esta ocasión,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,revisado,df7cb15c805c854f07a2889c6b97992b6de4f74c13df976e4ee0aafa7619d661,4028,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2011-05-12:4036:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,consulta por los fundamentos del supuesto relativo al alza del pan,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,349795bddbc42867350e77f9ae8de5d38af645486574a94c68ef8f3b2bfb813f,120,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2011-05-12:4044:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: agradecimiento y ofrecimiento de comentarios (logistica).,revisado,c412c4c7b8d54e04858eea843a5e6186ca7ec9806611c8bc4137c59de63596c3,157,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2011-07-14:4213:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,hawkish,1,hawkish,1,hawkish,1,compatible,alta,serán necesarios aumentos adicionales en la tasa de polítíca monetaria,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,revisado,8ab53213d4fce38e20dcafe7826dc3a6bd4f42521596397307e9b830cbc7e159,1918,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2011-08-18:4267:3,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra al staff (logistica).,revisado,1bf3add17f3b18f96e8e964284020742afc741086b2242b7ff687bc443dafb3f,184,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2011-09-15:4332:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,dovish,1,dovish,1,neutral,1,cambio_etiqueta,alta,"su voto también es por mantener la tasa en un 5,25%, con un sesgo neutral","Mantiene con sesgo neutral y condiciona cualquier ajuste a nueva información: N, no D.",revisado,fe4bcf9de0a1895d682e94a4322b596280877a1c30f97bb9d4976e314f672aa6,3732,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2011-10-13:4380:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"para esta Reunión, el mercado espera una mantención de la tasa de política monetaria",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,c068559b7106ff8b2a4eaccda221c890829cb45e4f6daf6fff7f9b84cb993aab,2064,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2012-02-14:4584:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"también experimentó un aumento de 2%, empujado por todos sus componentes, con excepción de la carne, cuya alza fue inferior a 2%",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,be4ec63a7ce1938bc3f352ff0013e809fa00a43e7bdd8fb9bb2a833c7889b24f,3010,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2012-02-14:4648:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,media,"no se pueden descartar bajas futuras de la tasa rectora, aunque las condiciones actuales no permiten observar con claridad su oportunidad y la magnitud de ellas",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,124b39b9ea81a9613eaeeecc90bf5da7f7e4cfdce5a5c23b0fb6797274309fbf,6040,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2012-03-15:4701:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,estos últimos han ido retrocediendo por una conjunción de alzas en las ventas y la moderación previa que hubo en la construcción,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,8192887909765a7819cce10be95372531edc4325f5b3ec510690b3766f760f01,687,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2012-04-17:4749:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,pregunta si el comportamiento de la economía china afecta solo al precio de los metales o también al de los alimentos,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,c7011d86e6206a0b246f07ff98d31f87435f884736a6987ff13f46e01e3e990a,154,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2012-10-18:5116:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"debe mantener un cierto grado de escepticismo, en razón de que varios problemas de fondo aún no han sido resueltos",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,bdd0e6d87ca2773dd6613bd66612c6ed70f83464c25de91f514104b30e71db40,1621,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2012-10-18:5158:1,ia_base_v2,etiquetas_escalado_r15.csv,data/etiquetas/etiquetas_escalado_r15.csv,data/auditoria/revision_etiquetas_escalado_r15_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"el PIB se mantiene creciendo a su tasa de tendencia, mientras que la demanda interna muestra signos incipientes de aceleración",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,02b5c6e9e3623d55f4be8bc1d4379339d3d4007a4175c0fbc1edc0e269306db9,2187,desarrollo_base_v3,si,supervision_oof_control_primario
