ngrama,n_palabras,intervenciones,reuniones,apariciones,tfidf_medio,df_hawkish,tasa_hawkish,df_dovish,tasa_dovish,df_neutral,tasa_neutral,asociacion_hawkish,asociacion_dovish,senal,justificacion
prensa,1,13,9,13,0.0008271859140881573,2,0.021367521367521368,0,0.005555555555555556,11,0.010017421602787456,1.2006312042233147,-0.9429598503160403,no_revisado,
preocupacion por la,3,13,13,13,0.00036453113628031936,2,0.021367521367521368,2,0.027777777777777776,9,0.008275261324041812,1.2006312042233147,1.6102937906777777,no_revisado,
presentacion el,2,13,12,13,0.0004862020822469748,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
primas por,2,13,13,16,0.0004584646968899005,4,0.038461538461538464,1,0.016666666666666666,8,0.007404181184668989,2.324262553391692,0.7530339627938595,no_revisado,
problemas en,2,13,11,14,0.00037809306847950335,5,0.04700854700854701,1,0.016666666666666666,7,0.006533101045296167,2.7742338427799234,0.7530339627938595,no_revisado,
procede,1,13,13,13,0.00046063370261845523,2,0.021367521367521368,6,0.07222222222222222,5,0.004790940766550522,1.2006312042233147,3.605476774380002,no_revisado,
proceder,1,13,12,13,0.0010670165782800764,0,0.004273504273504274,2,0.027777777777777776,11,0.010017421602787456,-1.3526224367705033,1.6102937906777777,no_revisado,
producir,1,13,12,14,0.0006128955940567181,4,0.038461538461538464,1,0.016666666666666666,8,0.007404181184668989,2.324262553391692,0.7530339627938595,no_revisado,
producto de la,3,13,12,13,0.0005810075844403465,0,0.004273504273504274,5,0.06111111111111111,8,0.007404181184668989,-1.3526224367705033,3.183896429234386,no_revisado,
producto potencial,2,13,6,21,0.0008730486423030311,3,0.029914529914529916,2,0.027777777777777776,8,0.007404181184668989,1.817302564671809,1.6102937906777777,no_revisado,
propagacion de,2,13,11,17,0.0003086369860500091,8,0.07264957264957266,1,0.016666666666666666,4,0.0039198606271777,4.030296288006007,0.7530339627938595,no_revisado,
proseguir,1,13,13,13,0.0004884050985399172,2,0.021367521367521368,1,0.016666666666666666,10,0.009146341463414634,1.2006312042233147,0.7530339627938595,no_revisado,
proxima reunion,2,13,12,13,0.0006002089540673439,2,0.021367521367521368,1,0.016666666666666666,10,0.009146341463414634,1.2006312042233147,0.7530339627938595,no_revisado,
proyeccion interna,2,13,13,14,0.0004272143589588637,1,0.01282051282051282,0,0.005555555555555556,12,0.01088850174216028,0.3433713763393967,-0.9429598503160403,no_revisado,
puesto,1,13,11,13,0.0007420432043518684,4,0.038461538461538464,1,0.016666666666666666,8,0.007404181184668989,2.324262553391692,0.7530339627938595,no_revisado,
punto que,2,13,12,14,0.0006458568609461038,2,0.021367521367521368,2,0.027777777777777776,9,0.008275261324041812,1.2006312042233147,1.6102937906777777,no_revisado,
que consiste,2,13,11,14,0.0006523898477187021,1,0.01282051282051282,4,0.05,8,0.007404181184668989,0.3433713763393967,2.7339251398461553,no_revisado,
que da cuenta,3,13,12,13,0.0004983891309764081,1,0.01282051282051282,1,0.016666666666666666,11,0.010017421602787456,0.3433713763393967,0.7530339627938595,no_revisado,
que el efecto,3,13,11,13,0.0007513613690996341,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
que el mercado laboral,4,13,13,14,0.0003310828263084714,3,0.029914529914529916,3,0.03888888888888889,7,0.006533101045296167,1.817302564671809,2.2269651511262722,no_revisado,
que el ultimo,3,13,13,13,0.00036149188091252606,3,0.029914529914529916,2,0.027777777777777776,8,0.007404181184668989,1.817302564671809,1.6102937906777777,no_revisado,
que en esta oportunidad,4,13,12,15,0.000641108629575854,4,0.038461538461538464,1,0.016666666666666666,8,0.007404181184668989,2.324262553391692,0.7530339627938595,no_revisado,
que en este contexto,4,13,13,13,0.00033503236052995845,4,0.038461538461538464,4,0.05,5,0.004790940766550522,2.324262553391692,2.7339251398461553,no_revisado,
que en meses,3,13,10,15,0.00033454981542934895,5,0.04700854700854701,1,0.016666666666666666,7,0.006533101045296167,2.7742338427799234,0.7530339627938595,no_revisado,
que habra,2,13,13,13,0.0005355614384786672,5,0.04700854700854701,2,0.027777777777777776,6,0.005662020905923345,2.7742338427799234,1.6102937906777777,no_revisado,
que hubo,2,13,11,13,0.0008057832881573924,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
que la que,3,13,13,15,0.0005793100667451054,4,0.038461538461538464,3,0.03888888888888889,6,0.005662020905923345,2.324262553391692,2.2269651511262722,no_revisado,
que lo proyectado,3,13,11,14,0.00041306788862252716,1,0.01282051282051282,2,0.027777777777777776,10,0.009146341463414634,0.3433713763393967,1.6102937906777777,no_revisado,
que los efectos,3,13,12,13,0.00043382908811416066,2,0.021367521367521368,4,0.05,7,0.006533101045296167,1.2006312042233147,2.7339251398461553,no_revisado,
que los ultimos,3,13,12,15,0.0004461492579728659,1,0.01282051282051282,4,0.05,8,0.007404181184668989,0.3433713763393967,2.7339251398461553,no_revisado,
que mientras,2,13,13,15,0.0006946410254505619,2,0.021367521367521368,1,0.016666666666666666,10,0.009146341463414634,1.2006312042233147,0.7530339627938595,no_revisado,
que por lo tanto,4,13,12,16,0.0005876868950666291,4,0.038461538461538464,0,0.005555555555555556,9,0.008275261324041812,2.324262553391692,-0.9429598503160403,no_revisado,
que presenta,2,13,13,13,0.0004929160821867708,1,0.01282051282051282,5,0.06111111111111111,7,0.006533101045296167,0.3433713763393967,3.183896429234386,no_revisado,
que pueda,2,13,13,14,0.0003951123518743294,4,0.038461538461538464,4,0.05,5,0.004790940766550522,2.324262553391692,2.7339251398461553,no_revisado,
que se estima,3,13,11,13,0.00040940695844237187,1,0.01282051282051282,2,0.027777777777777776,10,0.009146341463414634,0.3433713763393967,1.6102937906777777,no_revisado,
que se han considerado,4,13,13,13,0.0008032889509206256,1,0.01282051282051282,0,0.005555555555555556,12,0.01088850174216028,0.3433713763393967,-0.9429598503160403,no_revisado,
que se presenta,3,13,9,13,0.0006782914213487179,1,0.01282051282051282,0,0.005555555555555556,12,0.01088850174216028,0.3433713763393967,-0.9429598503160403,no_revisado,
que sera,2,13,12,13,0.0006561638162748682,2,0.021367521367521368,3,0.03888888888888889,8,0.007404181184668989,1.2006312042233147,2.2269651511262722,no_revisado,
que significa,2,13,13,14,0.0005511361413152806,3,0.029914529914529916,0,0.005555555555555556,10,0.009146341463414634,1.817302564671809,-0.9429598503160403,no_revisado,
que todavia,2,13,12,15,0.0005718694832230519,2,0.021367521367521368,1,0.016666666666666666,10,0.009146341463414634,1.2006312042233147,0.7530339627938595,no_revisado,
quiere hacer,2,13,11,13,0.0006294154235522046,3,0.029914529914529916,1,0.016666666666666666,9,0.008275261324041812,1.817302564671809,0.7530339627938595,no_revisado,
rapido que,2,13,10,13,0.00041302985709249044,5,0.04700854700854701,1,0.016666666666666666,7,0.006533101045296167,2.7742338427799234,0.7530339627938595,no_revisado,
real y,2,13,12,13,0.000711245036186003,1,0.01282051282051282,1,0.016666666666666666,11,0.010017421602787456,0.3433713763393967,0.7530339627938595,no_revisado,
reanuda la sesion,3,13,13,13,0.0015385073521777994,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
reanudara,1,13,13,13,0.0013541183220032134,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
reanudara a,2,13,13,13,0.0013541183220032134,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
reanudara a las,3,13,13,13,0.0013541183220032134,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
reanudara a las 16,4,13,13,13,0.0013541183220032134,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
recien,1,13,12,15,0.000455098926987462,2,0.021367521367521368,3,0.03888888888888889,8,0.007404181184668989,1.2006312042233147,2.2269651511262722,no_revisado,
reciente de,2,13,13,14,0.0003501003266194396,2,0.021367521367521368,3,0.03888888888888889,8,0.007404181184668989,1.2006312042233147,2.2269651511262722,no_revisado,
recomendable,1,13,8,15,0.00043582000948660823,9,0.0811965811965812,2,0.027777777777777776,2,0.0021777003484320556,4.480267577394239,1.6102937906777777,contextual,Marca recomendación pero falta su objeto; se recomienda normalizar y también ajustar menos.
recomendacion,1,13,12,15,0.0004446065246873056,2,0.021367521367521368,5,0.06111111111111111,6,0.005662020905923345,1.2006312042233147,3.183896429234386,no_revisado,
redujo,1,13,13,14,0.0004232289582581279,0,0.004273504273504274,2,0.027777777777777776,11,0.010017421602787456,-1.3526224367705033,1.6102937906777777,no_revisado,
regla de,2,13,9,16,0.0005692427257050318,3,0.029914529914529916,3,0.03888888888888889,7,0.006533101045296167,1.817302564671809,2.2269651511262722,no_revisado,
reglamento,1,13,13,13,0.0007221795709814641,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
relevante de,2,13,11,13,0.00042146748692799057,4,0.038461538461538464,4,0.05,5,0.004790940766550522,2.324262553391692,2.7339251398461553,no_revisado,
renta,1,13,12,17,0.0005142567521046417,0,0.004273504273504274,1,0.016666666666666666,12,0.01088850174216028,-1.3526224367705033,0.7530339627938595,no_revisado,
respecto a lo que,4,13,11,14,0.0005023121533856899,0,0.004273504273504274,3,0.03888888888888889,10,0.009146341463414634,-1.3526224367705033,2.2269651511262722,no_revisado,
respecto senala,2,13,12,13,0.00044477158047401705,2,0.021367521367521368,3,0.03888888888888889,8,0.007404181184668989,1.2006312042233147,2.2269651511262722,no_revisado,
resulta dificil,2,13,13,13,0.000533974585307997,4,0.038461538461538464,2,0.027777777777777776,7,0.006533101045296167,2.324262553391692,1.6102937906777777,no_revisado,
reunion de la,3,13,12,15,0.0006142135288693048,3,0.029914529914529916,3,0.03888888888888889,7,0.006533101045296167,1.817302564671809,2.2269651511262722,no_revisado,
revertirse,1,13,11,14,0.0003325211460351373,5,0.04700854700854701,0,0.005555555555555556,8,0.007404181184668989,2.7742338427799234,-0.9429598503160403,no_revisado,
ritmo de normalizacion de,4,13,10,13,0.00038680527162376444,7,0.0641025641025641,2,0.027777777777777776,4,0.0039198606271777,3.608715942860391,1.6102937906777777,no_revisado,
rodrigo valdes senala que,4,13,10,13,0.0011361293398983415,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
rodrigo vergara da,3,13,12,13,0.0009138297055083081,1,0.01282051282051282,0,0.005555555555555556,12,0.01088850174216028,0.3433713763393967,-0.9429598503160403,no_revisado,
se aprecia en,3,13,9,13,0.0005136187488137718,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
se aprecia un,3,13,10,13,0.0004233703302580791,2,0.021367521367521368,0,0.005555555555555556,11,0.010017421602787456,1.2006312042233147,-0.9429598503160403,no_revisado,
se considero que,3,13,13,13,0.0002471344750779475,5,0.04700854700854701,2,0.027777777777777776,6,0.005662020905923345,2.7742338427799234,1.6102937906777777,no_revisado,
se espera un,3,13,12,13,0.0005101879713943707,3,0.029914529914529916,0,0.005555555555555556,10,0.009146341463414634,1.817302564671809,-0.9429598503160403,no_revisado,
se estaria,2,13,10,14,0.0004999572204802159,2,0.021367521367521368,4,0.05,7,0.006533101045296167,1.2006312042233147,2.7339251398461553,no_revisado,
se ha apreciado,3,13,11,14,0.0003996473214815484,4,0.038461538461538464,2,0.027777777777777776,7,0.006533101045296167,2.324262553391692,1.6102937906777777,no_revisado,
se habria,2,13,10,13,0.0006462761134959793,1,0.01282051282051282,2,0.027777777777777776,10,0.009146341463414634,0.3433713763393967,1.6102937906777777,no_revisado,
se han considerado,3,13,13,13,0.0008032889509206256,1,0.01282051282051282,0,0.005555555555555556,12,0.01088850174216028,0.3433713763393967,-0.9429598503160403,no_revisado,
se han observado,3,13,11,13,0.0004380301338806206,3,0.029914529914529916,3,0.03888888888888889,7,0.006533101045296167,1.817302564671809,2.2269651511262722,no_revisado,
se haya,2,13,13,13,0.00045725739640501903,1,0.01282051282051282,3,0.03888888888888889,9,0.008275261324041812,0.3433713763393967,2.2269651511262722,no_revisado,
se reanudara,2,13,13,13,0.0013541183220032134,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
se reanudara a,3,13,13,13,0.0013541183220032134,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
se reanudara a las,4,13,13,13,0.0013541183220032134,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
se refleja en,3,13,13,14,0.0003532197841293222,3,0.029914529914529916,3,0.03888888888888889,7,0.006533101045296167,1.817302564671809,2.2269651511262722,no_revisado,
se situo,2,13,7,15,0.0003558918120837812,1,0.01282051282051282,1,0.016666666666666666,11,0.010017421602787456,0.3433713763393967,0.7530339627938595,no_revisado,
se ubicaria en,3,13,11,13,0.0003345802402645222,0,0.004273504273504274,3,0.03888888888888889,10,0.009146341463414634,-1.3526224367705033,2.2269651511262722,no_revisado,
se van,2,13,10,14,0.0007115139994151707,1,0.01282051282051282,1,0.016666666666666666,11,0.010017421602787456,0.3433713763393967,0.7530339627938595,no_revisado,
sector externo,2,13,10,15,0.0003715385332246596,1,0.01282051282051282,3,0.03888888888888889,9,0.008275261324041812,0.3433713763393967,2.2269651511262722,no_revisado,
sectores de,2,13,13,17,0.000421162675629223,1,0.01282051282051282,0,0.005555555555555556,12,0.01088850174216028,0.3433713763393967,-0.9429598503160403,no_revisado,
seguro,1,13,9,16,0.0005483531242387196,5,0.04700854700854701,2,0.027777777777777776,6,0.005662020905923345,2.7742338427799234,1.6102937906777777,no_revisado,
senor de gregorio senala,4,13,8,13,0.001038290278168135,1,0.01282051282051282,1,0.016666666666666666,11,0.010017421602787456,0.3433713763393967,0.7530339627938595,no_revisado,
senor klaus,2,13,10,13,0.0005404713622906978,5,0.04700854700854701,4,0.05,4,0.0039198606271777,2.7742338427799234,2.7339251398461553,no_revisado,
senor manuel marfan comenta,4,13,12,13,0.0008899485363269681,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
senor manuel marfan consulta,4,13,11,13,0.0015864310707066204,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
senor marfan senala,3,13,10,13,0.0008516426778213528,1,0.01282051282051282,2,0.027777777777777776,10,0.009146341463414634,0.3433713763393967,1.6102937906777777,no_revisado,
senor marfan senala que,4,13,10,13,0.0008516426778213528,1,0.01282051282051282,2,0.027777777777777776,10,0.009146341463414634,0.3433713763393967,1.6102937906777777,no_revisado,
senor rodrigo valdes senala,4,13,10,13,0.001071033787163943,0,0.004273504273504274,0,0.005555555555555556,13,0.011759581881533102,-1.3526224367705033,-0.9429598503160403,no_revisado,
senor rodrigo vergara da,4,13,12,13,0.0009138297055083081,1,0.01282051282051282,0,0.005555555555555556,12,0.01088850174216028,0.3433713763393967,-0.9429598503160403,no_revisado,
sesgo neutral,2,13,12,13,0.00036443154784537884,4,0.038461538461538464,3,0.03888888888888889,6,0.005662020905923345,2.324262553391692,2.2269651511262722,no_revisado,
si hay,2,13,9,13,0.0011486079772336886,0,0.004273504273504274,1,0.016666666666666666,12,0.01088850174216028,-1.3526224367705033,0.7530339627938595,no_revisado,
si no,2,13,13,13,0.0005908681818986935,0,0.004273504273504274,4,0.05,9,0.008275261324041812,-1.3526224367705033,2.7339251398461553,no_revisado,
siendo muy,2,13,11,14,0.0003755125126773084,3,0.029914529914529916,2,0.027777777777777776,8,0.007404181184668989,1.817302564671809,1.6102937906777777,no_revisado,
sigue aumentando,2,13,10,13,0.00034953556285133086,7,0.0641025641025641,1,0.016666666666666666,5,0.004790940766550522,3.608715942860391,0.7530339627938595,no_revisado,
simplemente,1,13,9,13,0.0006417094899717998,1,0.01282051282051282,1,0.016666666666666666,11,0.010017421602787456,0.3433713763393967,0.7530339627938595,no_revisado,
situo,1,13,7,15,0.0003558918120837812,1,0.01282051282051282,1,0.016666666666666666,11,0.010017421602787456,0.3433713763393967,0.7530339627938595,no_revisado,
sobre la evolucion,3,13,12,13,0.0004974293497547117,4,0.038461538461538464,3,0.03888888888888889,6,0.005662020905923345,2.324262553391692,2.2269651511262722,no_revisado,
