intervencion_id,coleccion,lote,archivo_origen,etiqueta_origen,es_relevante_origen,etiqueta_previa_v3,es_relevante_previa_v3,estado_revision_v3,etiqueta_v3,es_relevante_v3,confianza_revision_v3,sha256_texto,n_caracteres_texto
RPM-2005-01-11:49:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,0,neutral,0,revisado,neutral,0,alta,6437af3933a010780b481d7ec2ef038b7dd7414ef7f6d1d916f9c8a6c6127ea4,108
RPM-2005-01-11:4:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,316dd4b8378270556da816c3ff713d46bb63ff6a0714ab25c3b05bbae1ac3899,4183
RPM-2005-01-11:50:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,f885194f0f1e5b6a6f1c3f8147b4c4cd24e4995584d34c63cea90acc6c85128c,2372
RPM-2005-01-11:51:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,d09d67aa6a7efdecfeb0718f65c7aed48335f54d9d4cd26da2008453a51c6a1b,3057
RPM-2005-01-11:52:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,b2e65e91dde8237d9ae445884f76b551c0829c016ab1c60d9a4e3cd92b029291,2280
RPM-2005-01-11:53:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,019e9a233ff85ae80d6f1a44592412b95f8ac87158818c0ddb0b8bbe5361a0d3,472
RPM-2005-01-11:54:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,4b495533c3d306e9f0af6b0c6e5ccfb3396fb93c767bb78bb8d5627dd12f307d,2068
RPM-2005-01-11:55:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,0,neutral,0,revisado,neutral,0,alta,eb1e900d878d77691855a4fe8c890a562069e0d41f0d930c601593e7f196d3d6,101
RPM-2005-01-11:56:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,591961558fe7c47e22a2c22244663e91efe613558c6c773bbe5dc46076662998,195
RPM-2005-01-11:57:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,56f7ac7a3f1e3de7adf0d0814174f78f4137b26035e94b6b24bd828c9aa7ae36,1930
RPM-2005-01-11:5:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,hawkish,1,revisado,hawkish,1,media,3b8b14ab20f39562311eecb73a4ff73db6218e8bf97b9b475dd5bcde570e9737,4423
RPM-2005-01-11:6:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,0,neutral,0,revisado,neutral,0,alta,6ee5f7ff7d20d8b1098a911740c7081dbf36a1b49eca58ea731d50b6560de211,159
RPM-2005-01-11:7:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,67e5ec2995363e9b905a9217eadc22e46c2ca8b5c33ff192b07373e2f587f5e9,236
RPM-2005-01-11:8:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,0b97f701a207c7c9d3743e4d7df8e85035a11940b2b31b94041cb526263bf018,463
RPM-2005-01-11:9:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a1f896c1497c0e951391459bd682261a0da4b7ea66fe3b63a7820d2f51c2b385,243
RPM-2005-02-10:100:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,media,6b28356f42b85d5a1db53c8171ece0faffe7ed64ec4aba12e0ebf7ab443f4b64,3793
RPM-2005-02-10:101:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,media,82e009c11773695fdfe716c7e757e5e3ba1b0474bcf20ed362e406dc3adbfe28,920
RPM-2005-02-10:102:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,e8f846923d7cc10063452cce4153e4451e5443ef91366e495fd9a3535388c7b7,338
RPM-2005-02-10:103:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c7bfa760930ddfe4ad8fd85fb286c389a63ec71fa25458a6dd2b9c74515a4376,281
RPM-2005-02-10:104:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,0,neutral,0,revisado,neutral,0,alta,3c22325836a77bb9af4856abbea919beaeb8dc9a1bb38c92c032e0ae2ca0717b,85
RPM-2005-02-10:105:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,media,02be92aacd2e526bc64c79154cd378f75d9be23e3cfa034c86c9cb79c93ee59a,478
RPM-2005-02-10:106:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,0,neutral,0,revisado,neutral,0,alta,60293430291591868a80b0d40b2dc4654349135bec7b393607dff46d67a8a209,603
RPM-2005-02-10:107:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,166878c4c7067d6427bfe0ebfdb0e46b1f46388a3dc88a570ea86635208738f0,437
RPM-2005-02-10:108:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,714830b4df1cf4cca26bf8b7e111da5fbcb44366c180de44b5c859a17152a792,230
RPM-2005-02-10:109:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,9de2090b6c17b76167dc7d35671862daa7e3b302aa1c8bf146d31c607b3eeaee,419
RPM-2005-02-10:110:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,869a29464936002069ba9b811bf11552e0c48c71d6f8112d3da11fc4a566e879,376
RPM-2005-02-10:111:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,b709e081c3fcb957a215ca3122f5e3a2a17aa9d88636922e8f2d73b52dd4ba00,1078
RPM-2005-02-10:112:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,0f95eafed75c9d73605160711b1897a9d68183a1aaf6a34da6f68e872994a397,410
RPM-2005-02-10:113:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,751b448d42fba7724f4a640c2866560cee74cefa4ab573404acf716213b86198,641
RPM-2005-02-10:114:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a515a4a40345caf29a8d1eacd827983c08ff5ca814a03feb0875b547fafff892,288
RPM-2005-02-10:115:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,f6b6181cc3108fd7554d9e8d31dc478425cd045fc6d1be897422b49cc6226796,304
RPM-2005-02-10:116:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,6da8626a2cf01904495f74eaff5dd818b0afb0d8c73467362711446a7a9d02c5,302
RPM-2005-02-10:117:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,0,neutral,0,revisado,neutral,0,alta,4cbb4b90993adcc6dde970ff7572079c70e7d8544641fb92113de8e334ed502d,128
RPM-2005-02-10:119:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,0,neutral,0,revisado,neutral,0,alta,714046c20fa1f22fc26849d617a5313a85f02d0cf7a74075ddf2eefe3b928ab5,158
RPM-2005-02-10:120:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,f33d3ed14fc7b8f112ba70a0ddd5e543a4b1f595ed6f70b8712974f13b356508,2855
RPM-2005-02-10:122:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,7fb8b9a57839a763ad6ee45341ff47956ca28f8c81a15b419198894bfeec9bc7,1147
RPM-2005-02-10:123:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,0,neutral,0,revisado,neutral,0,alta,b9689b5eaed084a69e2937a5673f03534bc86d22595fecb3f938877851ccaf48,69
RPM-2005-02-10:125:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,31b356c00c35292c3605e8996e19a8595e2bc57c83fe4da75b130a7fe79fc5d9,526
RPM-2005-02-10:126:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,b6d21b03677c6680648c63e8f5e3ac9bc145db3d6df0d63d900c7181e97545eb,2605
RPM-2005-02-10:127:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,dovish,1,dovish,1,revisado,hawkish,1,media,cce2d5f4eb8b10a93d78fe11b2bfb5d6fbd98d5fdf9d1178e7dd712b8f6c5c00,1180
RPM-2005-02-10:128:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,media,c931d7fc82d285813c3bef734fde4720666058b20a97d27a06bef25498e693b4,197
RPM-2005-02-10:129:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,media,e09a20fef78ed76c45b547bcaca171f5dda424281591cc1d371c1385a43171e1,1007
RPM-2005-02-10:130:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,0,neutral,0,revisado,neutral,0,alta,60a5a5586ad90b1dde9798414b3376b02310bbc760389996078698386654c9f3,146
RPM-2005-02-10:131:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,0,neutral,0,revisado,neutral,0,alta,6437af3933a010780b481d7ec2ef038b7dd7414ef7f6d1d916f9c8a6c6127ea4,108
RPM-2005-02-10:132:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,3f72f50d043a5bffd64d0590ad0d536535ecd006b7aaeff05965e38c86782176,4146
RPM-2005-02-10:133:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,14aac10e48f65b9d7f01069169c6897528702758cdaaf10a1eeff965d3af8fc5,2687
RPM-2005-02-10:134:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,08fc3d12b4c641a240981116892fb66d8d15ab28b51bdac93b8eed8ffe7ad7d4,3733
RPM-2005-02-10:135:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,79c650712d051fb63de7a9693f7451263b7e78f1910f9089329a5be723205e9d,1064
RPM-2005-02-10:136:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,6727617dde16c78146418e4cda8fd7438cb7bf50aab02f1c7a19e6b1376f3717,2366
RPM-2005-02-10:137:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,58b44df2ab5312230a2a90fb966baf8456916086255253be40cf02ed12a364cf,1311
RPM-2005-02-10:138:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,29efe439159a98ee5dbf1c0aa4801abe1debfb788bbcb0466208f52713c81a7f,321
RPM-2005-02-10:139:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,79f6c73ceaf497c6596cf6b296a3b9cad08c12ee9730bf6d83f1e4b35c06f5d7,1836
RPM-2005-02-10:58:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,0,neutral,0,revisado,neutral,0,alta,5d4f76b502c3d48bcba98840d3f9984d00b0b0b072de0f591151b5a5d2a5bd78,1146
RPM-2005-02-10:59:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,0,neutral,0,revisado,neutral,0,alta,812bb2149862a5f85197c34ea417f1a5fbb1df9436bb5a027c3ed78ca79b8212,169
RPM-2005-02-10:61:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,05f3007439e52729e0cf90af3a39e326180064909c867080952fdda195661698,3838
RPM-2005-02-10:62:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,13f108d202914ea5a753b63ce49ba087610cb9907b6507e0072866d9c5f7733e,3921
RPM-2005-02-10:63:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,56c8fcff650ec6e103f27f1bf493d64e2e26a901e301b5bb272cc131c8d3b636,3767
RPM-2005-02-10:64:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,f0f2e674823a0e819cc39ccfdd3100c151236721ab9587fc8a44c51171e540d3,3890
RPM-2005-02-10:65:1,ia_base_v2,etiquetas_escalado_r5.csv,data/etiquetas/etiquetas_escalado_r5.csv,neutral,1,neutral,1,revisado,neutral,1,alta,582c9a4e855f3235000945e27e23c918a97edf2785fa2d38ac1b251a04b69214,3742
RPM-2005-02-10:66:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,7a0a80648d7b8813eb4b106695aeead23df67f2711fcbc07a532f751b88b077f,3447
RPM-2005-02-10:67:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c6803ebe88d09d1e7c12c96f79d9ea4353c414482d4c752c47f520e8ad8b856f,3566
RPM-2005-02-10:68:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,6362effebe95b860ef7d870ddc96e65258c30ba5a804205aa3acb66fe95ffd75,3812
RPM-2005-02-10:69:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,afc85008ec7fa2b3886e05f586e058e1fd4dc691d6565c34ce0c8545150c2006,3149
RPM-2005-02-10:70:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,b2d968659e91b3b72a9459efe6d9a365d050e8c5bb8deedea8eae84629ded4a2,2676
RPM-2005-02-10:71:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,0,neutral,0,revisado,neutral,0,alta,a95a8d392bd0060a271367ffcd208c997df51e18415c54791df8aa4ffcbbc7f3,160
RPM-2005-02-10:72:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,7a5a924c583710420a9df76e1aeb86d111f8e6f6e0d167d0a8a0af01d2343c50,579
RPM-2005-02-10:74:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,71ff4e92554e0a783484a620a7238ee80ced1725b1d0dbf14e9b1f77bb8254dc,289
RPM-2005-02-10:75:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,28f88833a22d6b7204e67ca23f6ea41c9a449a1b061fbc304e21888ff0398cb5,169
RPM-2005-02-10:76:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,9e43e239f1d20369ba279e58bf4d99d3aa213327ae2f73abcaea42bbaa522d90,354
RPM-2005-02-10:77:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,08778feed8ab852e3aaa6994f85bd77870589f98078545de52d8ff42b9572ba2,256
RPM-2005-02-10:78:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,bd6fe882299ca1a55cf619be7b44d3cd50fbe725d5f1c7434b41881ae7320a6a,164
RPM-2005-02-10:79:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,4bf402e18d2abd46a28fdb9dfaa8e75048709846a62c0cd3c50888640962d635,1011
RPM-2005-02-10:80:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,0d9721f5e2a0be539ccaadefd0aee3ee2124ae3b2eaee2ee91e3ed2982e79c2b,370
RPM-2005-02-10:81:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,531e85911c27fc39ec6f081d1efdf5cead4ec28a395d2fab0088ad2c13688431,766
RPM-2005-02-10:82:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,06b6e6ccde71a38270abb8b778df740de78ac9f8e72f897d039da7ac6e079091,601
RPM-2005-02-10:83:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,0,neutral,0,revisado,neutral,0,alta,1e168dd5da84a868e977b77da078e44ee31f18eace5f89bb54b7983783b3b41c,107
RPM-2005-02-10:84:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,cf3ea9a9fa305f2b34bada586562dea40616c92503610114a4a80388b4c62832,321
RPM-2005-02-10:85:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,90b7dabeb85eabb545ea55a150b9fdd5ff139584002752f379e885ffedac4323,577
RPM-2005-02-10:86:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,3d296fa3cc78d683308eb9fe235462b382cbcdab778008d5deb4881f7bd66225,377
RPM-2005-02-10:88:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,3460a06527904b1e088aed71e346e71db736b529a3b3b753b47309e18748f139,319
RPM-2005-02-10:89:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a29afd87ba63dbb989aae1fb51a24d6ea58fb0a423e9208607805410ec397c26,280
RPM-2005-02-10:90:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,58d7b0c5a8d89d97a7f8f89e68d8a2b399357da973bd9a60c243fab4347745a5,352
RPM-2005-02-10:91:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,5f0107e1418b96bd089f20eb118ccc8928317ff2caadb1cf58eb593c7484110a,863
RPM-2005-02-10:92:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,cc841f6037cbf1a9baea11a89753b2b62e298a34829aaa0a69f9301efff8c465,195
RPM-2005-02-10:93:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,2b74133a5c315097d5046c713c6facc3ad1a27971cd6c89ba53490cf9b309a2e,246
RPM-2005-02-10:94:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,087ba548337cab5e34c345822e49043928a040e36116a59f15e2f816e8696222,99
RPM-2005-02-10:95:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,ba3292ee22df2c45a1cb7e0752e1882a90f6e9d249b4f585b1853cf1e98d07bc,501
RPM-2005-02-10:96:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,8d3e6755d4578f5cbbc26df7fbe438bb105ee3ce0d52f74e0f4698c4ccdbf55f,309
RPM-2005-02-10:97:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,0bc8130da5af60426fd3a0d6a07fd5eff8b2f9e062eb6b980ed2ba5e5a852a57,321
RPM-2005-02-10:98:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,118ec25dcced6adfc8ebe1da124b754dc262ceacaf5e8478c609713ba2b56438,1722
RPM-2005-02-10:99:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,0,neutral,0,revisado,neutral,0,alta,b3cd6a0952c5cd9eff28ece968952b1b278030b2ebe9c2ba738461bfbf037a37,184
RPM-2005-03-10:140:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,0,neutral,0,revisado,neutral,0,alta,aa20764f3327eb4d2b0fa7412f35a4d190853d8c38fdd134659bfc1db474a222,1293
RPM-2005-03-10:141:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,0,neutral,0,revisado,neutral,0,alta,22366395d80225ca4b5ad1a6b11553b1aab75d0caf04fd25d8f81073d67d04fb,176
RPM-2005-03-10:142:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,81fa92a6ef57fcd2c6ce00ecead83155e21408fcbed039ac4b1e5ca3ced0a00a,1139
RPM-2005-03-10:143:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,67c5cdbb72cda6b51a40a1f8a7e1e2c5578640f428e253a6c07581c9b74b79f6,4064
RPM-2005-03-10:144:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,b2e8210671d38d5649dd6e84a707892d2124a6c4836f0ea45a7bbc23a5a9c0de,3991
RPM-2005-03-10:145:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,673c9f02afc4e9f43a2d30951a7ba81a976d91583d82c41a7c94780a217e78af,3784
RPM-2005-03-10:146:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,22391fde947df954b540c57b54872b0c7dc587a98c3cd3f2f519a2fc35a3da4d,4062
RPM-2005-03-10:147:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,4a530b771e6cb479eea9e7fa9caa944972f0410f2228a33b4942877901eef810,3376
RPM-2005-03-10:148:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,809b31df96ac462c6f6635d8969ec08c754c20f350721661da5e1dfc64a43fb8,3825
RPM-2005-03-10:149:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,341006a3c82f79a98585838114512e5b4483a2d58161a9db503a7e24bc55c931,3621
RPM-2005-03-10:150:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,e4026ba5f990dee513e86fca344b5fb644c4432803a768b43a739a19085dd6d6,3374
RPM-2005-03-10:151:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,1,neutral,1,revisado,neutral,1,alta,96f1ad1a035618fc6fa98851bd18ca1d89f531b469df6e597c25020b93736f11,3365
