intervencion_id,meeting_id,fold,etiqueta_v2,pred_a,pred_tfidf,pred_beto,pred_b_tfidf,pred_b_beto,prob_b_hawkish,prob_b_dovish,prob_b_neutral,error_tfidf,error_beto,ambiguo_hd_conocido,n_segmentos_declarados
RPM-2015-08-13:6962:1,RPM-2015-08-13,5,neutral,0,neutral,neutral,neutral,neutral,0.004384881351143122,0.02508145570755005,0.9705336689949036,correcto,correcto,0,1
RPM-2015-08-13:6965:1,RPM-2015-08-13,5,dovish,1,hawkish,neutral,hawkish,neutral,0.27595895528793335,0.31902217864990234,0.4050188660621643,inversion_hd,hd_a_n,0,2
RPM-2015-08-13:6969:1,RPM-2015-08-13,5,dovish,1,dovish,dovish,dovish,dovish,0.37973907589912415,0.5694499015808105,0.05081101879477501,correcto,correcto,0,2
RPM-2015-09-15:6980:1,RPM-2015-09-15,5,neutral,0,neutral,neutral,neutral,neutral,0.02179519087076187,0.05642879009246826,0.9217760562896729,correcto,correcto,0,1
RPM-2015-09-15:6990:1,RPM-2015-09-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0019643979612737894,0.0028716011438518763,0.9951639175415039,correcto,correcto,0,1
RPM-2015-09-15:6996:1,RPM-2015-09-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0021676181349903345,0.0030539643485099077,0.9947783946990967,correcto,correcto,0,1
RPM-2015-09-15:7003:2,RPM-2015-09-15,5,neutral,0,neutral,neutral,neutral,neutral,0.0028588352724909782,0.007649133447557688,0.9894920587539673,correcto,correcto,0,1
RPM-2015-09-15:7011:1,RPM-2015-09-15,5,neutral,1,neutral,neutral,neutral,neutral,0.002875385107472539,0.00965722557157278,0.987467348575592,correcto,correcto,0,1
RPM-2015-09-15:7015:1,RPM-2015-09-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0018623608630150557,0.003155898302793503,0.9949818253517151,correcto,correcto,0,1
RPM-2015-09-15:7021:1,RPM-2015-09-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0019262979039922357,0.0028991077560931444,0.9951747059822083,correcto,correcto,0,1
RPM-2015-09-15:7045:1,RPM-2015-09-15,5,hawkish,1,dovish,hawkish,dovish,hawkish,0.5284988284111023,0.4540029764175415,0.017498137429356575,inversion_hd,correcto,0,1
RPM-2015-10-15:7058:5,RPM-2015-10-15,4,neutral,1,neutral,neutral,neutral,neutral,0.0017944970168173313,0.0033487610053271055,0.9948567152023315,correcto,correcto,0,1
RPM-2015-10-15:7063:2,RPM-2015-10-15,4,neutral,1,neutral,neutral,neutral,neutral,0.0014929331373423338,0.004052342381328344,0.9944548010826111,correcto,correcto,0,1
RPM-2015-10-15:7068:1,RPM-2015-10-15,4,neutral,1,neutral,neutral,neutral,neutral,0.002985689789056778,0.01768519915640354,0.9793291091918945,correcto,correcto,0,1
RPM-2015-10-15:7075:1,RPM-2015-10-15,4,neutral,1,neutral,neutral,neutral,neutral,0.0017381359357386827,0.0023890300653874874,0.9958727955818176,correcto,correcto,0,1
RPM-2015-10-15:7080:1,RPM-2015-10-15,4,neutral,1,neutral,neutral,neutral,neutral,0.0020361403003335,0.0046135964803397655,0.9933502078056335,correcto,correcto,0,1
RPM-2015-10-15:7093:1,RPM-2015-10-15,4,neutral,0,neutral,neutral,neutral,neutral,0.005105776246637106,0.014645484276115894,0.980248749256134,correcto,correcto,0,1
RPM-2015-10-15:7097:1,RPM-2015-10-15,4,neutral,1,neutral,hawkish,neutral,hawkish,0.8980801105499268,0.09066594392061234,0.011253935284912586,correcto,n_a_hd,0,1
RPM-2015-10-15:7097:2,RPM-2015-10-15,4,neutral,0,neutral,neutral,neutral,neutral,0.01440346334129572,0.04591580852866173,0.9396807551383972,correcto,correcto,0,1
RPM-2015-10-15:7097:3,RPM-2015-10-15,4,neutral,0,neutral,neutral,neutral,neutral,0.004050092771649361,0.023201921954751015,0.9727479815483093,correcto,correcto,0,1
RPM-2015-10-15:7103:1,RPM-2015-10-15,4,neutral,0,neutral,neutral,neutral,neutral,0.006462499499320984,0.030071718618273735,0.9634658098220825,correcto,correcto,0,1
RPM-2015-10-15:7107:1,RPM-2015-10-15,4,neutral,0,neutral,neutral,neutral,neutral,0.008239583112299442,0.029397521167993546,0.9623628258705139,correcto,correcto,0,1
RPM-2015-10-15:7110:1,RPM-2015-10-15,4,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.899560809135437,0.09508573263883591,0.005353429354727268,correcto,correcto,0,1
RPM-2015-12-17:7162:1,RPM-2015-12-17,4,neutral,1,neutral,neutral,neutral,neutral,0.0018001525895670056,0.00382450339384377,0.9943753480911255,correcto,correcto,0,1
RPM-2015-12-17:7163:1,RPM-2015-12-17,4,neutral,1,neutral,neutral,neutral,neutral,0.13007037341594696,0.2760058045387268,0.593923807144165,correcto,correcto,0,3
RPM-2015-12-17:7169:1,RPM-2015-12-17,4,neutral,1,neutral,neutral,neutral,neutral,0.0014555423986166716,0.0034257513470947742,0.9951187372207642,correcto,correcto,0,1
RPM-2015-12-17:7175:1,RPM-2015-12-17,4,neutral,1,neutral,neutral,neutral,neutral,0.0017586415633559227,0.003245643572881818,0.9949957132339478,correcto,correcto,0,1
RPM-2015-12-17:7191:1,RPM-2015-12-17,4,neutral,1,neutral,neutral,neutral,neutral,0.0016692107310518622,0.002728578168898821,0.9956022500991821,correcto,correcto,0,1
RPM-2015-12-17:7192:1,RPM-2015-12-17,4,neutral,1,neutral,neutral,neutral,neutral,0.0016997724305838346,0.003488814225420356,0.9948114156723022,correcto,correcto,0,1
RPM-2015-12-17:7194:2,RPM-2015-12-17,4,neutral,1,neutral,neutral,neutral,neutral,0.0014979899860918522,0.003127097385004163,0.9953749775886536,correcto,correcto,0,1
RPM-2015-12-17:7207:1,RPM-2015-12-17,4,hawkish,1,neutral,neutral,neutral,neutral,0.0030926107428967953,0.016314323991537094,0.9805930852890015,hd_a_n,hd_a_n,0,1
RPM-2015-12-17:7210:1,RPM-2015-12-17,4,hawkish,1,dovish,dovish,dovish,dovish,0.4359421133995056,0.4876401424407959,0.07641772925853729,inversion_hd,inversion_hd,0,3
RPM-2015-12-17:7211:1,RPM-2015-12-17,4,neutral,0,neutral,neutral,neutral,neutral,0.00372217851690948,0.016309864819049835,0.9799679517745972,correcto,correcto,0,1
RPM-2015-12-17:7211:2,RPM-2015-12-17,4,dovish,1,dovish,dovish,dovish,dovish,0.077269546687603,0.6704056262969971,0.25232481956481934,correcto,correcto,0,2
RPM-2015-12-17:7212:1,RPM-2015-12-17,4,hawkish,1,dovish,hawkish,dovish,hawkish,0.7732440233230591,0.221265509724617,0.005490441340953112,inversion_hd,correcto,0,2
